model,draw,layer,neuron_idx,rank,f_stat,p_val,preferred_band,preferred_band_mean
pythia-1b,draw_1,10,2238,29,61.137221305520804,9.420366504620336e-47,very_high,0.19300828874111176
pythia-1b,draw_1,10,4975,30,60.862576307672704,1.4735265297974633e-46,very_high,-2.207566738128662
pythia-1b,draw_1,10,6504,31,60.383704993537876,3.21721522692188e-46,very_high,0.5088167190551758
pythia-1b,draw_1,10,1187,32,60.326041613570005,3.534648829640822e-46,very_high,-1.7063205242156982
pythia-1b,draw_1,10,338,33,60.27475987563996,3.843220437690583e-46,very_high,-0.001850628643296659
pythia-1b,draw_1,10,6978,34,60.07413005335705,5.3327839249899175e-46,very_high,-1.0044329166412354
pythia-1b,draw_1,10,7982,35,59.066935589005226,2.769023497142726e-45,very_high,-2.0151824951171875
pythia-1b,draw_1,10,5179,36,58.56062918139741,6.348947441236448e-45,low,0.16129805147647858
pythia-1b,draw_1,10,7448,37,57.59139989368402,3.118921934867066e-44,very_high,0.014067456126213074
pythia-1b,draw_1,10,7881,38,57.448691554845325,3.9441229814447333e-44,very_high,-0.4334922134876251
pythia-1b,draw_1,10,1427,39,57.0603505374072,7.47438233882896e-44,very_high,-0.9452463388442993
pythia-1b,draw_1,10,5264,40,56.89049847202227,9.887759916232835e-44,low,0.31452345848083496
pythia-1b,draw_1,10,7470,41,56.793133394224135,1.160873986723419e-43,low,-0.9433002471923828
pythia-1b,draw_1,10,3766,42,56.34493799031441,2.4311894016080617e-43,low,-0.16241200268268585
pythia-1b,draw_1,10,3087,43,56.21260690960551,3.024701492401366e-43,very_high,-1.1062068939208984
pythia-1b,draw_1,10,3248,44,55.972572587694884,4.496197721663227e-43,low,-0.25687387585639954
pythia-1b,draw_1,10,6785,45,55.64479237024636,7.729147612997554e-43,very_high,-0.8710116147994995
pythia-1b,draw_1,10,3196,46,55.23423020966539,1.5245687878712376e-42,very_high,-0.7025918960571289
pythia-1b,draw_1,10,4511,47,54.96936742397064,2.364010579328932e-42,very_high,-0.2797088921070099
pythia-1b,draw_1,10,1086,48,54.88716916543947,2.7089401715887217e-42,low,-0.3829026222229004
pythia-1b,draw_1,10,901,49,54.53095674593986,4.8897772133036504e-42,low,-1.1961536407470703
pythia-1b,draw_1,11,4411,0,157.6001807104926,5.151301182652626e-107,very_high,1.0705775022506714
pythia-1b,draw_1,11,4564,1,148.81491796071958,4.247713678555989e-102,very_high,-0.11962338536977768
pythia-1b,draw_1,11,340,2,115.81228992551772,1.0754729397039519e-82,low,-0.17315258085727692
pythia-1b,draw_1,11,2965,3,104.91544144610036,6.171755454380396e-76,very_high,-2.038832902908325
pythia-1b,draw_1,11,293,4,91.50833727833306,2.338399433551801e-67,low,-0.21920464932918549
pythia-1b,draw_1,11,3428,5,85.99632838564769,9.638486428462912e-64,very_high,-0.9229462742805481
pythia-1b,draw_1,11,301,6,84.81325778316032,5.845997722617999e-63,very_high,1.0550748109817505
pythia-1b,draw_1,11,6402,7,80.81908224353207,2.6806493287074643e-60,very_high,-1.8454687595367432
pythia-1b,draw_1,11,4298,8,79.42224037106574,2.321389374393071e-59,very_high,0.033223774284124374
pythia-1b,draw_1,11,170,9,79.13314661283906,3.6326131496969687e-59,very_high,-0.03828664869070053
pythia-1b,draw_1,11,7634,10,77.00594539045443,9.90521083554807e-58,very_high,0.07814285159111023
pythia-1b,draw_1,11,7489,11,76.16297806009419,3.6904457073942965e-57,medium,0.058443959802389145
pythia-1b,draw_1,11,2825,12,71.22588931638339,8.691460797768983e-54,very_high,-1.3449668884277344
pythia-1b,draw_1,11,3447,13,67.9085838499063,1.700667890406138e-51,very_high,-0.7261477708816528
pythia-1b,draw_1,11,7485,14,67.76584741725785,2.1364401806789862e-51,very_high,-1.041712999343872
pythia-1b,draw_1,11,772,15,64.08486062792676,7.910490967833327e-49,very_high,-1.073543667793274
pythia-1b,draw_1,11,3308,16,63.60186462852032,1.7265645884194832e-48,very_high,-0.5644237995147705
pythia-1b,draw_1,11,100,17,62.46854191974102,1.0823650598488038e-47,low,-0.5597348213195801
pythia-1b,draw_1,11,730,18,61.54173980984179,4.87723837048416e-47,very_high,0.12735441327095032
pythia-1b,draw_1,11,1274,19,60.496066608804355,2.678355195940755e-46,low,2.3899343013763428
pythia-1b,draw_1,11,7668,20,60.163357680177626,4.609738813548364e-46,low,0.30390822887420654
pythia-1b,draw_1,11,1511,21,60.12093053758051,4.940403894755498e-46,very_high,0.099500373005867
pythia-1b,draw_1,11,1296,22,59.39365022853602,1.6220038014554613e-45,low,-1.0654388666152954
pythia-1b,draw_1,11,3035,23,55.17737818134274,1.6750424302641657e-42,low,-0.7226667404174805
pythia-1b,draw_1,11,594,24,54.51333309209245,5.034839451816275e-42,low,-1.1497135162353516
pythia-1b,draw_1,11,8083,25,53.745374283891394,1.8024278287974043e-41,very_high,-0.7853570580482483
pythia-1b,draw_1,11,3110,26,53.43981486520127,2.996193016282835e-41,very_high,-0.49633362889289856
pythia-1b,draw_1,11,2870,27,53.177833107247075,4.634004469352848e-41,very_high,-1.3850938081741333
pythia-1b,draw_1,11,6761,28,52.79540267587049,8.763294106038791e-41,low,-0.6440679430961609
pythia-1b,draw_1,11,468,29,52.37152823179066,1.7771141357937079e-40,very_high,-1.2397339344024658
pythia-1b,draw_1,11,7338,30,52.173892684510285,2.4717540621170654e-40,very_high,-0.43050599098205566
pythia-1b,draw_1,11,1772,31,52.095706807223415,2.8165261169605163e-40,very_high,0.03167838975787163
pythia-1b,draw_1,11,8018,32,52.022141801373294,3.18480045745844e-40,very_high,-0.8730730414390564
pythia-1b,draw_1,11,6609,33,51.56945400425361,6.787870909649028e-40,very_high,-0.3468073308467865
pythia-1b,draw_1,11,2251,34,51.35569819522779,9.706590221393645e-40,very_high,-0.9493417739868164
pythia-1b,draw_1,11,6850,35,50.9131303762366,2.0369151978774006e-39,very_high,-0.7706907987594604
pythia-1b,draw_1,11,1542,36,50.9119184061553,2.0410565677740963e-39,very_high,-0.4762721657752991
pythia-1b,draw_1,11,6821,37,50.903700129246815,2.0693622637503407e-39,low,0.446747362613678
pythia-1b,draw_1,11,6114,38,50.44620760020441,4.456886543207346e-39,very_high,-0.9512284994125366
pythia-1b,draw_1,11,1588,39,49.965780349558024,9.986082820000343e-39,very_high,-0.4981372058391571
pythia-1b,draw_1,11,4584,40,49.76580925805167,1.3975574529873186e-38,very_high,-0.9281432032585144
pythia-1b,draw_1,11,8032,41,49.324448757477086,2.9366080537131496e-38,low,-0.8335431814193726
pythia-1b,draw_1,11,2108,42,49.12831800826388,4.085796442961074e-38,very_high,-1.1404969692230225
pythia-1b,draw_1,11,843,43,48.77423656509158,7.420258154145163e-38,very_high,-1.004361867904663
pythia-1b,draw_1,11,7061,44,48.72071010410901,8.121124383245198e-38,very_high,-0.8330445885658264
pythia-1b,draw_1,11,7103,45,48.582231705967544,1.0257718171739947e-37,low,-1.3963422775268555
pythia-1b,draw_1,11,2626,46,48.38043403130502,1.4419083215271116e-37,very_high,-1.4162964820861816
pythia-1b,draw_1,11,71,47,48.19633515150223,1.9675592456852565e-37,very_high,-0.8672277927398682
pythia-1b,draw_1,11,5640,48,47.56967922354531,5.6747985943281266e-37,low,-0.7446116805076599
pythia-1b,draw_1,11,4965,49,47.54650265259551,5.901736895930403e-37,very_high,2.414999008178711
pythia-1b,draw_1,12,5086,0,250.7849519221848,7.555961126089325e-154,low,3.995453119277954
pythia-1b,draw_1,12,1624,1,140.1342566546729,3.8443942825611846e-97,very_high,-0.1567704975605011
pythia-1b,draw_1,12,626,2,128.62281600764481,2.0724060499833674e-90,low,-0.44395363330841064
pythia-1b,draw_1,12,590,3,100.55224460585848,3.5447617243602105e-73,low,-1.5788707733154297
pythia-1b,draw_1,12,5176,4,97.72020537769681,2.2759645175564247e-71,very_high,-0.2141898274421692
pythia-1b,draw_1,12,5203,5,97.04157471036117,6.198437702905459e-71,very_high,0.10620579123497009
pythia-1b,draw_1,12,43,6,90.93622440412882,5.5169215303492856e-67,very_high,-0.5124322175979614
pythia-1b,draw_1,12,7429,7,85.25065332757495,3.000140074175141e-63,low,0.42406201362609863
pythia-1b,draw_1,12,712,8,82.8577706671412,1.1648385748408857e-61,low,-0.8591334223747253
pythia-1b,draw_1,12,6600,9,79.94474117704414,1.0343107090008297e-59,low,-0.3847038149833679
pythia-1b,draw_1,12,4865,10,79.67174195903306,1.5777287608397205e-59,low,-0.6278761029243469
pythia-1b,draw_1,12,3873,11,79.48313953735341,2.1125206887869886e-59,low,-0.0545462965965271
pythia-1b,draw_1,12,6897,12,78.55876626390418,8.852217593567218e-59,very_high,1.0064777135849
pythia-1b,draw_1,12,395,13,76.6879692416101,1.626216124937887e-57,very_high,-0.3652149736881256
pythia-1b,draw_1,12,5507,14,75.94692315847233,5.172421676290361e-57,control,-0.9061915278434753
pythia-1b,draw_1,12,2944,15,75.7069396620672,7.527454900048158e-57,low,-1.1598572731018066
pythia-1b,draw_1,12,7778,16,75.33625209435802,1.3445066548385973e-56,low,-0.391872376203537
pythia-1b,draw_1,12,3780,17,74.21094918355705,7.849965116374385e-56,low,-0.3697909116744995
pythia-1b,draw_1,12,418,18,73.74048074824714,1.644162189051476e-55,low,-0.47915154695510864
pythia-1b,draw_1,12,261,19,72.5540287313737,1.0653486783224719e-54,very_high,-0.28832459449768066
pythia-1b,draw_1,12,1812,20,72.50537264599976,1.1503485721583078e-54,low,-0.386919766664505
pythia-1b,draw_1,12,2440,21,71.69848728468122,4.114645798243644e-54,low,0.03547286242246628
pythia-1b,draw_1,12,7143,22,71.12032020641028,1.0272958218813474e-53,low,0.4811650216579437
pythia-1b,draw_1,12,3478,23,70.09579966908936,5.216542331382901e-53,very_high,-0.6727781891822815
pythia-1b,draw_1,12,2212,24,69.55514189124516,1.2319414391587574e-52,very_high,-0.4180431365966797
pythia-1b,draw_1,12,7645,25,69.27821191372279,1.9141059645937396e-52,low,-0.06274592876434326
pythia-1b,draw_1,12,4474,26,68.92531453663736,3.357779428686184e-52,very_high,-0.7992230653762817
pythia-1b,draw_1,12,387,27,68.2899773386712,9.248937193608778e-52,very_high,-1.0693683624267578
pythia-1b,draw_1,12,5660,28,68.0992962552624,1.2540357797666977e-51,low,0.2947661280632019
pythia-1b,draw_1,12,5036,29,68.02763461103525,1.406106057034206e-51,very_high,-0.23566527664661407
pythia-1b,draw_1,12,6321,30,67.30974170836863,4.431282250908952e-51,low,-0.8683614730834961
pythia-1b,draw_1,12,6616,31,66.87732510328934,8.856906568610899e-51,control,0.02703392691910267
pythia-1b,draw_1,12,4568,32,66.65047682621332,1.2740981161151966e-50,low,0.5949560403823853
pythia-1b,draw_1,12,5902,33,66.24508879009808,2.441529572654456e-50,very_high,-0.35570546984672546
pythia-1b,draw_1,12,5865,34,66.13592999261245,2.909203081216213e-50,low,5.434061527252197
pythia-1b,draw_1,12,7183,35,66.09740898469751,3.0948435360428073e-50,low,-0.2986004054546356
pythia-1b,draw_1,12,3682,36,65.99132808571854,3.669734662725536e-50,low,-0.03775443881750107
pythia-1b,draw_1,12,1101,37,65.73082063876232,5.577534547112341e-50,low,-0.5641556978225708
pythia-1b,draw_1,12,7030,38,65.60699840029295,6.806184007750557e-50,very_high,-0.7737129926681519
pythia-1b,draw_1,12,3183,39,64.96320356995602,1.9183438982097526e-49,very_high,-0.5874496102333069
pythia-1b,draw_1,12,7916,40,64.62013846552775,3.334753061625072e-49,control,-1.3600211143493652
pythia-1b,draw_1,12,1352,41,63.98663300891878,9.270544268705463e-49,very_high,-0.47597330808639526
pythia-1b,draw_1,12,5463,42,63.810408354577625,1.2324387421422574e-48,very_high,-1.157126784324646
pythia-1b,draw_1,12,971,43,63.66658421376582,1.5550144515699396e-48,very_high,-0.9648125767707825
pythia-1b,draw_1,12,3374,44,63.36302566827117,2.5408267731032197e-48,low,-0.14879180490970612
pythia-1b,draw_1,12,7690,45,62.972978270930206,4.7778953618716847e-48,very_high,-1.2080495357513428
pythia-1b,draw_1,12,3255,46,62.386345342618,1.2367725547383278e-47,very_high,-1.3074734210968018
pythia-1b,draw_1,12,653,47,61.962359147909694,2.4617488560236685e-47,very_high,-0.6536383628845215
pythia-1b,draw_1,12,1271,48,61.84635552710776,2.972350213626165e-47,low,-0.5472849011421204
pythia-1b,draw_1,12,5764,49,60.89289116975286,1.4025075130003545e-46,very_high,-0.7172646522521973
pythia-1b,draw_1,13,7090,0,187.84756460920835,3.1905463913919444e-123,low,2.0372159481048584
pythia-1b,draw_1,13,4744,1,187.33659104153315,5.8739255243332036e-123,low,-0.5935345888137817
pythia-1b,draw_1,13,2087,2,161.65877613182352,2.976236318098587e-109,low,-0.6029723882675171
pythia-1b,draw_1,13,7015,3,156.65606035570013,1.720022017690015e-106,very_high,1.1656935214996338
pythia-1b,draw_1,13,1867,4,150.92667415618678,2.7375713011396407e-103,very_high,0.4005666673183441
pythia-1b,draw_1,13,4490,5,132.63592026683554,8.884815028774263e-93,low,-0.06329712271690369
pythia-1b,draw_1,13,5531,6,124.0984457507486,1.0319577566796565e-87,low,-0.4986121952533722
pythia-1b,draw_1,13,549,7,122.83769463706759,5.8961147176964034e-87,low,-1.9030568599700928
pythia-1b,draw_1,13,1499,8,117.26855352727063,1.3875747435718955e-83,very_high,1.1581401824951172
pythia-1b,draw_1,13,5111,9,116.5826234151958,3.637092345249078e-83,low,-0.9363574981689453
pythia-1b,draw_1,13,6669,10,109.99332413479122,4.146856070484136e-79,low,-0.010625374503433704
pythia-1b,draw_1,13,5647,11,108.51296886841253,3.4549203996981274e-78,very_high,-0.2635924220085144
pythia-1b,draw_1,13,845,12,105.07682268655182,4.8859081471692454e-76,very_high,-0.12134663760662079
pythia-1b,draw_1,13,4539,13,102.85124712202366,1.2356779333647396e-74,very_high,-0.5392764210700989
pythia-1b,draw_1,13,5438,14,102.49481078569751,2.0765376829783373e-74,very_high,0.5099276304244995
pythia-1b,draw_1,13,3658,15,99.92021440467204,8.950357221084232e-73,very_high,-0.04502227529883385
pythia-1b,draw_1,13,3282,16,95.4118657922823,6.923780409195203e-70,very_high,-0.5176177024841309
pythia-1b,draw_1,13,4823,17,95.15093172291273,1.0199128841556796e-69,low,-0.5516343712806702
pythia-1b,draw_1,13,4269,18,92.2431141745301,7.779907863695122e-68,very_high,-0.5432012677192688
pythia-1b,draw_1,13,987,19,86.02327736198126,9.251351716708793e-64,low,-0.3548623025417328
pythia-1b,draw_1,13,6638,20,84.32854233995218,1.2255041364775811e-62,low,-2.2861127853393555
pythia-1b,draw_1,13,4609,21,84.16731680763853,1.567940454293179e-62,very_high,1.3636829853057861
pythia-1b,draw_1,13,5683,22,83.96193398383073,2.146451135050105e-62,low,0.30740511417388916
pythia-1b,draw_1,13,7267,23,83.69832666188977,3.2128343955897424e-62,very_high,0.007408435456454754
pythia-1b,draw_1,13,8095,24,82.54722924180004,1.876055533710557e-61,very_high,1.0085898637771606
pythia-1b,draw_1,13,545,25,81.05909785932089,1.8514239629663068e-60,very_high,-0.07405736297369003
pythia-1b,draw_1,13,6492,26,79.43071903534222,2.291114290132056e-59,low,-0.676677405834198
pythia-1b,draw_1,13,3016,27,77.84142576409053,2.6978116205523134e-58,very_high,-0.5565569400787354
pythia-1b,draw_1,13,466,28,75.62780711413788,8.519308012847947e-57,low,-1.268044352531433
pythia-1b,draw_1,13,7878,29,75.6142910101328,8.701361485382622e-57,very_high,2.138007402420044
pythia-1b,draw_1,13,7060,30,74.64779922442123,3.9546087709475885e-56,very_high,-0.9336896538734436
pythia-1b,draw_1,13,1217,31,74.14860804080303,8.65743953564626e-56,very_high,-0.4850570261478424
pythia-1b,draw_1,13,554,32,73.45986465122193,2.556532761859685e-55,very_high,-0.10304014384746552
pythia-1b,draw_1,13,3129,33,73.34644012713997,3.0561922100714816e-55,very_high,-0.7301093935966492
pythia-1b,draw_1,13,2461,34,73.04068765439501,4.946434624668204e-55,low,0.11134232580661774
pythia-1b,draw_1,13,2696,35,72.69166148038914,8.574603235918902e-55,low,0.8595605492591858
pythia-1b,draw_1,13,4997,36,72.50780593842475,1.1459406707451982e-54,very_high,-1.3662549257278442
pythia-1b,draw_1,13,7285,37,72.17576903467918,1.9354463559384885e-54,low,-0.27888286113739014
pythia-1b,draw_1,13,7434,38,72.15448204586184,2.0016168034134858e-54,very_high,-0.553499698638916
pythia-1b,draw_1,13,1117,39,72.11438842046171,2.1324639122817655e-54,low,-0.2715035676956177
pythia-1b,draw_1,13,4150,40,71.69007114582551,4.16977074930304e-54,low,-0.7389347553253174
pythia-1b,draw_1,13,6166,41,70.44683806359198,2.987886967898725e-53,low,-0.5511717200279236
pythia-1b,draw_1,13,384,42,70.26343495540783,3.9974193407529866e-53,low,-0.37250855565071106
pythia-1b,draw_1,13,6427,43,70.14140802525986,4.852052091164698e-53,low,-0.03340313956141472
pythia-1b,draw_1,13,6788,44,70.10358099560057,5.152469990276444e-53,very_high,-0.7276512384414673
pythia-1b,draw_1,13,1241,45,69.26253526722755,1.962473914122912e-52,very_high,-0.6228709816932678
pythia-1b,draw_1,13,2144,46,68.25240988469079,9.820544226778092e-52,low,0.1833578497171402
pythia-1b,draw_1,13,6516,47,68.16312806471818,1.1325079075671278e-51,very_high,-0.7670730352401733
pythia-1b,draw_1,13,2937,48,67.63139252436613,2.6488030806301102e-51,very_high,-0.49962177872657776
pythia-1b,draw_1,13,7274,49,67.62183652162297,2.6895908510250915e-51,very_high,-0.8190684914588928
pythia-1b,draw_1,14,1098,0,188.28707333568408,1.8884411696063734e-123,very_high,1.3868554830551147
pythia-1b,draw_1,14,5466,1,168.88125852174264,3.471897933701608e-113,low,-1.6990084648132324
pythia-1b,draw_1,14,4776,2,156.0871423434396,3.561252797398662e-106,low,-0.8677030205726624
pythia-1b,draw_1,14,6086,3,155.21853007327914,1.0838252605285327e-105,low,-2.258695363998413
pythia-1b,draw_1,14,6586,4,153.42212108669676,1.0905532965673702e-104,low,-0.9792638421058655
pythia-1b,draw_1,14,2079,5,145.6899197709943,2.517657736990877e-100,low,-1.4662193059921265
pythia-1b,draw_1,14,7454,6,139.3984051445931,1.022468274328729e-96,very_high,0.34211474657058716
pythia-1b,draw_1,14,838,7,137.25110488810674,1.792907112977916e-95,low,-0.9688231348991394
pythia-1b,draw_1,14,2032,8,135.5983337098565,1.6417608746117905e-94,low,-0.17043666541576385
pythia-1b,draw_1,14,3679,9,133.28282893973866,3.707558689248972e-93,low,-4.74751615524292
pythia-1b,draw_1,14,344,10,131.82500851567664,2.662353360794332e-92,low,-0.16237381100654602
pythia-1b,draw_1,14,5778,11,128.99878036686704,1.240720163693991e-90,very_high,1.3531337976455688
pythia-1b,draw_1,14,370,12,125.31374266255395,1.9330793927653483e-88,low,-0.6334086060523987
pythia-1b,draw_1,14,4168,13,118.04787717122217,4.652012003958325e-84,low,-0.13367530703544617
pythia-1b,draw_1,14,4177,14,117.00907828878609,1.997482372906569e-83,very_high,-0.2543529272079468
pythia-1b,draw_1,14,4629,15,116.52149705447185,3.963539585119174e-83,very_high,0.602008581161499
pythia-1b,draw_1,14,4702,16,115.04235738931064,3.1849503013583804e-82,very_high,0.9710854887962341
pythia-1b,draw_1,14,7517,17,111.12281809062615,8.270482786611125e-80,low,-0.023183433338999748
pythia-1b,draw_1,14,7426,18,110.77031434195808,1.3672209685413155e-79,very_high,0.3111444115638733
pythia-1b,draw_1,14,7333,19,109.62742762103377,6.997952493621959e-79,very_high,0.5669326186180115
pythia-1b,draw_1,14,6700,20,109.48614664045516,8.565927049454218e-79,low,0.023826276883482933
pythia-1b,draw_1,14,7358,21,108.45659830911568,3.7459877240349957e-78,low,-0.550504744052887
pythia-1b,draw_1,14,3954,22,105.37507927297719,3.173479658869153e-76,very_high,-0.7731114625930786
pythia-1b,draw_1,14,4232,23,102.79868561675482,1.3339384630626432e-74,very_high,-0.11216273903846741
pythia-1b,draw_1,14,3823,24,101.8965750919704,4.967852591041464e-74,very_high,-0.7989456057548523
pythia-1b,draw_1,14,1928,25,99.54172601794035,1.5597046124934034e-72,low,-1.1325852870941162
pythia-1b,draw_1,14,4254,26,98.67854567745482,5.546400768506813e-72,very_high,-0.4518571197986603
pythia-1b,draw_1,14,5857,27,97.95483941668986,1.6102887199373735e-71,low,1.3582144975662231
pythia-1b,draw_1,14,4185,28,97.89012751445826,1.7714818056738216e-71,low,-0.10915005207061768
pythia-1b,draw_1,14,2556,29,97.63281849208465,2.5891202315846495e-71,low,-0.9458159804344177
