method,model,band,draw,size_multiplier,n_edges,n_edges_acdc_ref,total_edges,size_fraction,n_edges_method,n_edges_acdc,n_intersection,n_union,jaccard,recall_in_acdc,recall_in_method,dice
eap_ig,pythia-410m,high,draw_3,2.0,6758,3379,80581,0.08386592372891873,6758,3379,2387,7750,0.308,0.7064220183486238,0.3532110091743119,0.4709480122324159
eap_ig,pythia-410m,high,draw_3,3.0,10137,3379,80581,0.1257988855933781,10137,3379,2756,10760,0.2561338289962825,0.8156259248298313,0.27187530827661044,0.40781296241491566
eap_ig,pythia-410m,high,draw_3,5.0,16895,3379,80581,0.2096648093222968,16895,3379,3098,17176,0.1803679552864462,0.9168393015685113,0.18336786031370228,0.30561310052283713
eap_ig,pythia-410m,very_high,draw_3,0.1,328,3280,80581,0.004070438440823519,328,3280,282,3326,0.08478653036680697,0.08597560975609755,0.8597560975609756,0.15631929046563192
eap_ig,pythia-410m,very_high,draw_3,0.2,656,3280,80581,0.008140876881647038,656,3280,487,3449,0.14120034792693534,0.14847560975609755,0.7423780487804879,0.24745934959349594
eap_ig,pythia-410m,very_high,draw_3,0.3,984,3280,80581,0.012211315322470558,984,3280,677,3587,0.18873710621689435,0.20640243902439023,0.6880081300813008,0.3175422138836773
eap_ig,pythia-410m,very_high,draw_3,0.5,1640,3280,80581,0.020352192204117596,1640,3280,974,3946,0.2468322351748606,0.2969512195121951,0.5939024390243902,0.3959349593495935
eap_ig,pythia-410m,very_high,draw_3,0.75,2460,3280,80581,0.030528288306176394,2460,3280,1308,4432,0.2951263537906137,0.39878048780487807,0.5317073170731708,0.45574912891986064
eap_ig,pythia-410m,very_high,draw_3,1.0,3280,3280,80581,0.04070438440823519,3280,3280,1546,5014,0.3083366573593937,0.4713414634146341,0.4713414634146341,0.4713414634146341
eap_ig,pythia-410m,very_high,draw_3,1.5,4920,3280,80581,0.06105657661235279,4920,3280,1956,6244,0.31326073030108903,0.5963414634146341,0.3975609756097561,0.4770731707317073
eap_ig,pythia-410m,very_high,draw_3,2.0,6560,3280,80581,0.08140876881647038,6560,3280,2256,7584,0.2974683544303797,0.6878048780487804,0.3439024390243902,0.4585365853658537
eap_ig,pythia-410m,very_high,draw_3,3.0,9840,3280,80581,0.12211315322470558,9840,3280,2640,10480,0.25190839694656486,0.8048780487804879,0.2682926829268293,0.4024390243902439
eap_ig,pythia-410m,very_high,draw_3,5.0,16400,3280,80581,0.20352192204117597,16400,3280,2982,16698,0.17858426158821417,0.9091463414634147,0.18182926829268292,0.30304878048780487
eap_ig,pythia-410m,control,draw_3,0.1,338,3382,80581,0.004194537173775456,338,3382,289,3431,0.08423200233168172,0.08545239503252514,0.8550295857988166,0.1553763440860215
eap_ig,pythia-410m,control,draw_3,0.2,676,3382,80581,0.008389074347550911,676,3382,525,3533,0.14859892442683273,0.15523358959195743,0.7766272189349113,0.25874815179891575
eap_ig,pythia-410m,control,draw_3,0.3,1015,3382,80581,0.012596021394621562,1015,3382,716,3681,0.19451236077152947,0.2117090479006505,0.7054187192118226,0.32567659768023655
eap_ig,pythia-410m,control,draw_3,0.5,1691,3382,80581,0.02098509574217247,1691,3382,1029,4044,0.25445103857566764,0.30425783560023656,0.6085156712004731,0.4056771141336487
eap_ig,pythia-410m,control,draw_3,0.75,2536,3382,80581,0.03147143867661111,2536,3382,1334,4584,0.29101221640488656,0.39444115907746896,0.5260252365930599,0.4508279824264954
eap_ig,pythia-410m,control,draw_3,1.0,3382,3382,80581,0.04197019148434494,3382,3382,1611,5153,0.3126334174267417,0.47634535777646364,0.47634535777646364,0.47634535777646364
eap_ig,pythia-410m,control,draw_3,1.5,5073,3382,80581,0.06295528722651741,5073,3382,2022,6433,0.3143168039794808,0.5978710821998817,0.3985807214665878,0.4782968657599054
eap_ig,pythia-410m,control,draw_3,2.0,6764,3382,80581,0.08394038296868989,6764,3382,2324,7822,0.29711071337253897,0.6871673565937315,0.34358367829686576,0.4581115710624877
eap_ig,pythia-410m,control,draw_3,3.0,10146,3382,80581,0.12591057445303483,10146,3382,2673,10855,0.246245969599263,0.7903607332939089,0.2634535777646363,0.39518036664695444
eap_ig,pythia-410m,control,draw_3,5.0,16910,3382,80581,0.20985095742172472,16910,3382,3040,17252,0.1762114537444934,0.898876404494382,0.1797752808988764,0.299625468164794
eap_ig,pythia-1b,low,draw_3,0.1,98,978,10009,0.009791187930862224,98,978,84,992,0.0846774193548387,0.08588957055214724,0.8571428571428571,0.15613382899628253
eap_ig,pythia-1b,low,draw_3,0.2,196,978,10009,0.019582375861724448,196,978,157,1017,0.1543756145526057,0.1605316973415133,0.8010204081632653,0.2674616695059625
eap_ig,pythia-1b,low,draw_3,0.3,293,978,10009,0.029273653711659506,293,978,219,1052,0.20817490494296578,0.22392638036809817,0.7474402730375427,0.34461054287962234
eap_ig,pythia-1b,low,draw_3,0.5,489,978,10009,0.048856029573383954,489,978,330,1137,0.29023746701846964,0.3374233128834356,0.6748466257668712,0.4498977505112474
eap_ig,pythia-1b,low,draw_3,0.75,734,978,10009,0.07333399940053952,734,978,440,1272,0.34591194968553457,0.4498977505112474,0.5994550408719346,0.514018691588785
eap_ig,pythia-1b,low,draw_3,1.0,978,978,10009,0.09771205914676791,978,978,534,1422,0.3755274261603376,0.5460122699386503,0.5460122699386503,0.5460122699386503
eap_ig,pythia-1b,low,draw_3,1.5,1467,978,10009,0.14656808872015187,1467,978,666,1779,0.37436762225969644,0.6809815950920245,0.4539877300613497,0.5447852760736196
eap_ig,pythia-1b,low,draw_3,2.0,1956,978,10009,0.19542411829353581,1956,978,757,2177,0.3477262287551677,0.7740286298568507,0.38701431492842536,0.5160190865712339
eap_ig,pythia-1b,low,draw_3,3.0,2934,978,10009,0.29313617744030374,2934,978,869,3043,0.28557344725599737,0.8885480572597138,0.2961826857532379,0.4442740286298569
eap_ig,pythia-1b,low,draw_3,5.0,4890,978,10009,0.4885602957338395,4890,978,942,4926,0.19123020706455543,0.9631901840490797,0.19263803680981595,0.3210633946830266
eap_ig,pythia-1b,medium,draw_3,0.1,90,900,10009,0.0089919072834449,90,900,79,911,0.0867178924259056,0.08777777777777777,0.8777777777777778,0.1595959595959596
eap_ig,pythia-1b,medium,draw_3,0.2,180,900,10009,0.0179838145668898,180,900,146,934,0.15631691648822268,0.1622222222222222,0.8111111111111111,0.27037037037037037
eap_ig,pythia-1b,medium,draw_3,0.3,270,900,10009,0.0269757218503347,270,900,203,967,0.20992761116856257,0.22555555555555556,0.7518518518518519,0.347008547008547
eap_ig,pythia-1b,medium,draw_3,0.5,450,900,10009,0.0449595364172245,450,900,308,1042,0.29558541266794625,0.3422222222222222,0.6844444444444444,0.4562962962962963
eap_ig,pythia-1b,medium,draw_3,0.75,675,900,10009,0.06743930462583675,675,900,404,1171,0.34500426985482496,0.4488888888888889,0.5985185185185186,0.513015873015873
eap_ig,pythia-1b,medium,draw_3,1.0,900,900,10009,0.089919072834449,900,900,474,1326,0.3574660633484163,0.5266666666666666,0.5266666666666666,0.5266666666666666
eap_ig,pythia-1b,medium,draw_3,1.5,1350,900,10009,0.1348786092516735,1350,900,595,1655,0.3595166163141994,0.6611111111111111,0.44074074074074077,0.5288888888888889
eap_ig,pythia-1b,medium,draw_3,2.0,1800,900,10009,0.179838145668898,1800,900,674,2026,0.33267522211253703,0.7488888888888889,0.37444444444444447,0.49925925925925924
eap_ig,pythia-1b,medium,draw_3,3.0,2700,900,10009,0.269757218503347,2700,900,758,2842,0.26671358198451794,0.8422222222222222,0.28074074074074074,0.4211111111111111
eap_ig,pythia-1b,medium,draw_3,5.0,4500,900,10009,0.449595364172245,4500,900,855,4545,0.18811881188118812,0.95,0.19,0.31666666666666665
eap_ig,pythia-1b,high,draw_3,0.1,94,945,10009,0.009391547607153562,94,945,75,964,0.07780082987551867,0.07936507936507936,0.7978723404255319,0.14436958614051973
eap_ig,pythia-1b,high,draw_3,0.2,189,945,10009,0.01888300529523429,189,945,143,991,0.1442986881937437,0.15132275132275133,0.7566137566137566,0.25220458553791886
eap_ig,pythia-1b,high,draw_3,0.3,284,945,10009,0.028374462983315016,284,945,197,1032,0.19089147286821706,0.20846560846560847,0.6936619718309859,0.3205858421480879
eap_ig,pythia-1b,high,draw_3,0.5,472,945,10009,0.04715755819762214,472,945,295,1122,0.2629233511586453,0.31216931216931215,0.625,0.4163726182074806
eap_ig,pythia-1b,high,draw_3,0.75,709,945,10009,0.07083624737736037,709,945,399,1255,0.3179282868525896,0.4222222222222222,0.5627644569816643,0.48246674727932287
eap_ig,pythia-1b,high,draw_3,1.0,945,945,10009,0.09441502647617145,945,945,476,1414,0.33663366336633666,0.5037037037037037,0.5037037037037037,0.5037037037037037
eap_ig,pythia-1b,high,draw_3,1.5,1418,945,10009,0.14167249475472074,1418,945,604,1759,0.343376918703809,0.6391534391534391,0.42595204513399154,0.5112145577655522
eap_ig,pythia-1b,high,draw_3,2.0,1890,945,10009,0.1888300529523429,1890,945,691,2144,0.322294776119403,0.7312169312169312,0.3656084656084656,0.4874779541446208
eap_ig,pythia-1b,high,draw_3,3.0,2835,945,10009,0.28324507942851435,2835,945,782,2998,0.2608405603735824,0.8275132275132275,0.2758377425044092,0.41375661375661377
eap_ig,pythia-1b,high,draw_3,5.0,4725,945,10009,0.47207513238085724,4725,945,884,4786,0.18470539072294193,0.9354497354497354,0.18708994708994708,0.3118165784832452
eap_ig,pythia-1b,very_high,draw_3,0.1,81,812,10009,0.00809271655510041,81,812,68,825,0.08242424242424243,0.08374384236453201,0.8395061728395061,0.1522956326987682
eap_ig,pythia-1b,very_high,draw_3,0.2,162,812,10009,0.01618543311020082,162,812,133,841,0.1581450653983353,0.16379310344827586,0.8209876543209876,0.2731006160164271
eap_ig,pythia-1b,very_high,draw_3,0.3,244,812,10009,0.024378059746228396,244,812,187,869,0.21518987341772153,0.23029556650246305,0.7663934426229508,0.3541666666666667
eap_ig,pythia-1b,very_high,draw_3,0.5,406,812,10009,0.04056349285642921,406,812,271,947,0.28616684266103487,0.33374384236453203,0.6674876847290641,0.44499178981937604
eap_ig,pythia-1b,very_high,draw_3,0.75,609,812,10009,0.06084523928464382,609,812,356,1065,0.3342723004694836,0.43842364532019706,0.5845648604269293,0.5010555946516537
eap_ig,pythia-1b,very_high,draw_3,1.0,812,812,10009,0.08112698571285842,812,812,426,1198,0.3555926544240401,0.5246305418719212,0.5246305418719212,0.5246305418719212
eap_ig,pythia-1b,very_high,draw_3,1.5,1218,812,10009,0.12169047856928764,1218,812,516,1514,0.34081902245706736,0.6354679802955665,0.4236453201970443,0.5083743842364532
eap_ig,pythia-1b,very_high,draw_3,2.0,1624,812,10009,0.16225397142571685,1624,812,593,1843,0.3217580032555616,0.7302955665024631,0.36514778325123154,0.48686371100164205
eap_ig,pythia-1b,very_high,draw_3,3.0,2436,812,10009,0.24338095713857527,2436,812,678,2570,0.26381322957198444,0.8349753694581281,0.27832512315270935,0.41748768472906406
eap_ig,pythia-1b,very_high,draw_3,5.0,4060,812,10009,0.4056349285642921,4060,812,754,4118,0.18309859154929578,0.9285714285714286,0.18571428571428572,0.30952380952380953
eap_ig,pythia-1b,control,draw_3,0.1,87,870,10009,0.008692177040663404,87,870,78,879,0.08873720136518772,0.0896551724137931,0.896551724137931,0.16300940438871472
eap_ig,pythia-1b,control,draw_3,0.2,174,870,10009,0.017384354081326808,174,870,149,895,0.1664804469273743,0.17126436781609194,0.8563218390804598,0.28544061302681994
eap_ig,pythia-1b,control,draw_3,0.3,261,870,10009,0.02607653112199021,261,870,202,929,0.21743810548977396,0.23218390804597702,0.7739463601532567,0.3572060123784262
eap_ig,pythia-1b,control,draw_3,0.5,435,870,10009,0.043460885203317014,435,870,292,1013,0.2882527147087858,0.335632183908046,0.671264367816092,0.4475095785440613
eap_ig,pythia-1b,control,draw_3,0.75,652,870,10009,0.06514137276451194,652,870,391,1131,0.34571175950486294,0.4494252873563218,0.5996932515337423,0.5137976346911958
eap_ig,pythia-1b,control,draw_3,1.0,870,870,10009,0.08692177040663403,870,870,464,1276,0.36363636363636365,0.5333333333333333,0.5333333333333333,0.5333333333333333
eap_ig,pythia-1b,control,draw_3,1.5,1305,870,10009,0.13038265560995105,1305,870,566,1609,0.3517712865133623,0.6505747126436782,0.4337164750957854,0.5204597701149425
eap_ig,pythia-1b,control,draw_3,2.0,1740,870,10009,0.17384354081326805,1740,870,657,1953,0.33640552995391704,0.7551724137931034,0.3775862068965517,0.503448275862069
eap_ig,pythia-1b,control,draw_3,3.0,2610,870,10009,0.2607653112199021,2610,870,748,2732,0.27379209370424595,0.8597701149425288,0.28659003831417623,0.4298850574712644
eap_ig,pythia-1b,control,draw_3,5.0,4350,870,10009,0.4346088520331701,4350,870,826,4394,0.18798361401911698,0.9494252873563218,0.18988505747126436,0.3164750957854406
eap_ig,pythia-1.4b,low,draw_3,0.1,260,2604,80581,0.0032265670567503506,260,2604,224,2640,0.08484848484848485,0.08602150537634409,0.8615384615384616,0.1564245810055866
eap_ig,pythia-1.4b,low,draw_3,0.2,521,2604,80581,0.006465543986795895,521,2604,392,2733,0.14343212586900841,0.15053763440860216,0.7523992322456814,0.25088
eap_ig,pythia-1.4b,low,draw_3,0.3,781,2604,80581,0.009692111043546246,781,2604,523,2862,0.18273934311670162,0.20084485407066052,0.6696542893725992,0.3090103397341211
eap_ig,pythia-1.4b,low,draw_3,0.5,1302,2604,80581,0.016157655030342142,1302,2604,753,3153,0.23882017126546146,0.2891705069124424,0.5783410138248848,0.38556067588325654
eap_ig,pythia-1.4b,low,draw_3,0.75,1953,2604,80581,0.02423648254551321,1953,2604,1002,3555,0.2818565400843882,0.3847926267281106,0.5130568356374808,0.4397630019749835
eap_ig,pythia-1.4b,low,draw_3,1.0,2604,2604,80581,0.032315310060684284,2604,2604,1201,4007,0.29972548040928376,0.4612135176651306,0.4612135176651306,0.4612135176651306
eap_ig,pythia-1.4b,low,draw_3,1.5,3906,2604,80581,0.04847296509102642,3906,2604,1475,5035,0.2929493545183714,0.5664362519201229,0.3776241679467486,0.45314900153609833
eap_ig,pythia-1.4b,low,draw_3,2.0,5208,2604,80581,0.06463062012136857,5208,2604,1670,6142,0.2718984044285249,0.641321044546851,0.3206605222734255,0.427547363031234
eap_ig,pythia-1.4b,low,draw_3,3.0,7812,2604,80581,0.09694593018205284,7812,2604,1926,8490,0.22685512367491167,0.7396313364055299,0.2465437788018433,0.36981566820276496
eap_ig,pythia-1.4b,low,draw_3,5.0,13020,2604,80581,0.1615765503034214,13020,2604,2224,13400,0.16597014925373135,0.8540706605222734,0.17081413210445467,0.2846902201740911
eap_ig,pythia-1.4b,medium,draw_3,0.1,245,2453,80581,0.0030404189573224457,245,2453,209,2489,0.08396946564885496,0.08520179372197309,0.8530612244897959,0.15492957746478872
eap_ig,pythia-1.4b,medium,draw_3,0.2,491,2453,80581,0.006093247787940085,491,2453,374,2570,0.14552529182879378,0.15246636771300448,0.7617107942973523,0.25407608695652173
eap_ig,pythia-1.4b,medium,draw_3,0.3,736,2453,80581,0.00913366674526253,736,2453,506,2683,0.18859485650391353,0.2062780269058296,0.6875,0.31734085920351207
eap_ig,pythia-1.4b,medium,draw_3,0.5,1226,2453,80581,0.015214504659907422,1226,2453,719,2960,0.2429054054054054,0.2931104769669792,0.5864600326264274,0.39086708344658877
eap_ig,pythia-1.4b,medium,draw_3,0.75,1840,2453,80581,0.022834166863156327,1840,2453,936,3357,0.27882037533512066,0.38157358336730535,0.508695652173913,0.4360587002096436
eap_ig,pythia-1.4b,medium,draw_3,1.0,2453,2453,80581,0.03044141919311004,2453,2453,1118,3788,0.295142555438226,0.4557684467998369,0.4557684467998369,0.4557684467998369
eap_ig,pythia-1.4b,medium,draw_3,1.5,3680,2453,80581,0.045668333726312654,3680,2453,1380,4753,0.2903429413002314,0.5625764370158989,0.375,0.45002445785097017
eap_ig,pythia-1.4b,medium,draw_3,2.0,4906,2453,80581,0.06088283838622008,4906,2453,1556,5803,0.2681371704290884,0.6343253159396657,0.31716265796983284,0.4228835439597771
eap_ig,pythia-1.4b,medium,draw_3,3.0,7359,2453,80581,0.09132425757933012,7359,2453,1817,7995,0.22726704190118824,0.7407256420709335,0.24690854735697784,0.37036282103546675
eap_ig,pythia-1.4b,medium,draw_3,5.0,12265,2453,80581,0.15220709596555018,12265,2453,2100,12618,0.16642891107941038,0.8560945780676722,0.17121891561353444,0.28536485935589073
eap_ig,pythia-1.4b,high,draw_3,0.1,212,2121,80581,0.002630893138581055,212,2121,172,2161,0.07959278111985192,0.0810938236680811,0.8113207547169812,0.14744963566223745
eap_ig,pythia-1.4b,high,draw_3,0.2,424,2121,80581,0.00526178627716211,424,2121,321,2224,0.1443345323741007,0.15134370579915135,0.7570754716981132,0.25225933202357564
eap_ig,pythia-1.4b,high,draw_3,0.3,636,2121,80581,0.007892679415743165,636,2121,437,2320,0.18836206896551724,0.20603488920320603,0.6871069182389937,0.31701124410591225
eap_ig,pythia-1.4b,high,draw_3,0.5,1060,2121,80581,0.013154465692905275,1060,2121,616,2565,0.24015594541910332,0.29042904290429045,0.5811320754716981,0.3872995913234832
eap_ig,pythia-1.4b,high,draw_3,0.75,1591,2121,80581,0.019744108412653106,1591,2121,785,2927,0.26819268875982233,0.3701084394153701,0.49340037712130735,0.4229525862068966
eap_ig,pythia-1.4b,high,draw_3,1.0,2121,2121,80581,0.026321341259105745,2121,2121,923,3319,0.27809581199156375,0.4351720886374352,0.4351720886374352,0.4351720886374352
eap_ig,pythia-1.4b,high,draw_3,1.5,3182,2121,80581,0.03948821682530621,3182,2121,1156,4147,0.2787557270315891,0.545025931164545,0.3632935260842238,0.4359796341693381
eap_ig,pythia-1.4b,high,draw_3,2.0,4242,2121,80581,0.05264268251821149,4242,2121,1317,5046,0.2609988109393579,0.620933521923621,0.3104667609618105,0.41395568128241395
eap_ig,pythia-1.4b,high,draw_3,3.0,6363,2121,80581,0.07896402377731723,6363,2121,1543,6941,0.22230226192191327,0.7274870344177274,0.2424956781392425,0.3637435172088637
eap_ig,pythia-1.4b,high,draw_3,5.0,10605,2121,80581,0.13160670629552873,10605,2121,1773,10953,0.161873459326212,0.8359264497878359,0.16718528995756718,0.27864214992927866
eap_ig,pythia-1.4b,very_high,draw_3,0.1,211,2108,80581,0.0026184832652858614,211,2108,184,2135,0.08618266978922717,0.0872865275142315,0.8720379146919431,0.1586890901250539
eap_ig,pythia-1.4b,very_high,draw_3,0.2,422,2108,80581,0.005236966530571723,422,2108,311,2219,0.14015322217214962,0.14753320683111953,0.7369668246445498,0.2458498023715415
eap_ig,pythia-1.4b,very_high,draw_3,0.3,632,2108,80581,0.00784303992256239,632,2108,423,2317,0.18256365990504964,0.20066413662239088,0.6693037974683544,0.30875912408759126
eap_ig,pythia-1.4b,very_high,draw_3,0.5,1054,2108,80581,0.013080006453134113,1054,2108,596,2566,0.23226812159002339,0.2827324478178368,0.5654648956356736,0.37697659709044906
eap_ig,pythia-1.4b,very_high,draw_3,0.75,1581,2108,80581,0.01962000967970117,1581,2108,759,2930,0.2590443686006826,0.3600569259962049,0.48007590132827327,0.4114936297099485
eap_ig,pythia-1.4b,very_high,draw_3,1.0,2108,2108,80581,0.026160012906268227,2108,2108,887,3329,0.2664463802943827,0.42077798861480076,0.42077798861480076,0.42077798861480076
eap_ig,pythia-1.4b,very_high,draw_3,1.5,3162,2108,80581,0.03924001935940234,3162,2108,1096,4174,0.2625778629611883,0.5199240986717267,0.3466160657811512,0.4159392789373814
eap_ig,pythia-1.4b,very_high,draw_3,2.0,4216,2108,80581,0.052320025812536454,4216,2108,1269,5055,0.2510385756676558,0.6019924098671727,0.30099620493358636,0.40132827324478176
eap_ig,pythia-1.4b,very_high,draw_3,3.0,6324,2108,80581,0.07848003871880468,6324,2108,1480,6952,0.21288837744533948,0.7020872865275142,0.23402909550917142,0.3510436432637571
eap_ig,pythia-1.4b,very_high,draw_3,5.0,10540,2108,80581,0.13080006453134113,10540,2108,1720,10928,0.15739385065885797,0.8159392789373814,0.16318785578747627,0.2719797596457938
