model,band,draw,layer,head,js_divergence
pythia-1.4b,medium,draw_3,11,6,0.030424977000395516
pythia-1.4b,medium,draw_3,11,7,0.01102883341876765
pythia-1.4b,medium,draw_3,11,8,0.03605950981191881
pythia-1.4b,medium,draw_3,11,9,0.010173839802148525
pythia-1.4b,medium,draw_3,11,10,0.009335511599511414
pythia-1.4b,medium,draw_3,11,11,0.03656628799225787
pythia-1.4b,medium,draw_3,11,12,0.017167860156639115
pythia-1.4b,medium,draw_3,11,13,0.018548001948341324
pythia-1.4b,medium,draw_3,11,14,0.024382356082356484
pythia-1.4b,medium,draw_3,11,15,0.013114691749362728
pythia-1.4b,medium,draw_3,12,0,0.007214612197826267
pythia-1.4b,medium,draw_3,12,1,0.016997511107874928
pythia-1.4b,medium,draw_3,12,2,0.018244765056692702
pythia-1.4b,medium,draw_3,12,3,0.015522351452062443
pythia-1.4b,medium,draw_3,12,4,0.00898707904045878
pythia-1.4b,medium,draw_3,12,5,0.02540005453782769
pythia-1.4b,medium,draw_3,12,6,0.0187556992005287
pythia-1.4b,medium,draw_3,12,7,0.03904479042581804
pythia-1.4b,medium,draw_3,12,8,0.01679720323818547
pythia-1.4b,medium,draw_3,12,9,0.029494436048848605
pythia-1.4b,medium,draw_3,12,10,0.013836435476705513
pythia-1.4b,medium,draw_3,12,11,0.030748463794922937
pythia-1.4b,medium,draw_3,12,12,0.012438268379951486
pythia-1.4b,medium,draw_3,12,13,0.025565979267719266
pythia-1.4b,medium,draw_3,12,14,0.01824614244954571
pythia-1.4b,medium,draw_3,12,15,0.04520881789818674
pythia-1.4b,medium,draw_3,13,0,0.05665425021618457
pythia-1.4b,medium,draw_3,13,1,0.02808702300644027
pythia-1.4b,medium,draw_3,13,2,0.02689113199655431
pythia-1.4b,medium,draw_3,13,3,0.0677981430558452
pythia-1.4b,medium,draw_3,13,4,0.0
pythia-1.4b,medium,draw_3,13,5,0.0069034997049557244
pythia-1.4b,medium,draw_3,13,6,0.04530399999147857
pythia-1.4b,medium,draw_3,13,7,0.06652888026570543
pythia-1.4b,medium,draw_3,13,8,0.02661339944250238
pythia-1.4b,medium,draw_3,13,9,0.007132357748154808
pythia-1.4b,medium,draw_3,13,10,0.013159080626198028
pythia-1.4b,medium,draw_3,13,11,0.010584201866209448
pythia-1.4b,medium,draw_3,13,12,0.008382087868456959
pythia-1.4b,medium,draw_3,13,13,0.05043713729579084
pythia-1.4b,medium,draw_3,13,14,0.01693109623707865
pythia-1.4b,medium,draw_3,13,15,0.03896003934931463
pythia-1.4b,medium,draw_3,14,0,0.022370220028217924
pythia-1.4b,medium,draw_3,14,1,0.02485482974971872
pythia-1.4b,medium,draw_3,14,2,0.012821802444510432
pythia-1.4b,medium,draw_3,14,3,3.2309566247423786e-05
pythia-1.4b,medium,draw_3,14,4,0.012093415818784575
pythia-1.4b,medium,draw_3,14,5,0.021756794026471984
pythia-1.4b,medium,draw_3,14,6,0.021092546779701047
pythia-1.4b,medium,draw_3,14,7,0.01976719071077677
pythia-1.4b,medium,draw_3,14,8,0.024241913401141797
pythia-1.4b,medium,draw_3,14,9,0.011993755209370278
pythia-1.4b,medium,draw_3,14,10,0.021809740890360592
pythia-1.4b,medium,draw_3,14,11,0.016216234553926366
pythia-1.4b,medium,draw_3,14,12,0.018163830745408078
pythia-1.4b,medium,draw_3,14,13,0.02001118922300886
pythia-1.4b,medium,draw_3,14,14,0.0342065433172485
pythia-1.4b,medium,draw_3,14,15,0.01648341238230426
pythia-1.4b,medium,draw_3,15,0,0.01761638101087208
pythia-1.4b,medium,draw_3,15,1,0.025950776249593122
pythia-1.4b,medium,draw_3,15,2,0.02309172472046765
pythia-1.4b,medium,draw_3,15,3,0.027237288956297217
pythia-1.4b,medium,draw_3,15,4,0.016110522944441832
pythia-1.4b,medium,draw_3,15,5,0.011657689878427028
pythia-1.4b,medium,draw_3,15,6,0.016665433984609925
pythia-1.4b,medium,draw_3,15,7,0.012875784925699041
pythia-1.4b,medium,draw_3,15,8,0.019303860060140496
pythia-1.4b,medium,draw_3,15,9,0.023956255092702414
pythia-1.4b,medium,draw_3,15,10,0.030018688281899457
pythia-1.4b,medium,draw_3,15,11,0.021930347877159962
pythia-1.4b,medium,draw_3,15,12,0.057582869250159055
pythia-1.4b,medium,draw_3,15,13,0.03179882400629352
pythia-1.4b,medium,draw_3,15,14,0.029173284355357383
pythia-1.4b,medium,draw_3,15,15,0.01664918667252419
pythia-1.4b,medium,draw_3,16,0,0.029346433089344495
pythia-1.4b,medium,draw_3,16,1,0.046912769161631784
pythia-1.4b,medium,draw_3,16,2,0.07502818422437113
pythia-1.4b,medium,draw_3,16,3,0.01303000803662655
pythia-1.4b,medium,draw_3,16,4,0.03528488652457623
pythia-1.4b,medium,draw_3,16,5,0.020135806434862236
pythia-1.4b,medium,draw_3,16,6,0.03730144954779425
pythia-1.4b,medium,draw_3,16,7,0.06680920303085636
pythia-1.4b,medium,draw_3,16,8,6.695372130982846e-05
pythia-1.4b,medium,draw_3,16,9,0.07278722601720587
pythia-1.4b,medium,draw_3,16,10,0.07315606457956861
pythia-1.4b,medium,draw_3,16,11,0.10705767361049989
pythia-1.4b,medium,draw_3,16,12,0.07311672909740997
pythia-1.4b,medium,draw_3,16,13,0.02998961369770587
pythia-1.4b,medium,draw_3,16,14,0.03989841454673138
pythia-1.4b,medium,draw_3,16,15,0.05427610897308285
pythia-1.4b,medium,draw_3,17,0,0.1014334610841825
pythia-1.4b,medium,draw_3,17,1,0.12415880790291554
pythia-1.4b,medium,draw_3,17,2,0.0
pythia-1.4b,medium,draw_3,17,3,0.0648725402642274
pythia-1.4b,medium,draw_3,17,4,0.07362054689784844
pythia-1.4b,medium,draw_3,17,5,0.1358971637316354
pythia-1.4b,medium,draw_3,17,6,0.01743085415986703
pythia-1.4b,medium,draw_3,17,7,0.01919283036368321
pythia-1.4b,medium,draw_3,17,8,0.0711648721526394
pythia-1.4b,medium,draw_3,17,9,0.1015003591948646
pythia-1.4b,medium,draw_3,17,10,0.013940244734417363
pythia-1.4b,medium,draw_3,17,11,0.09039741418081436
pythia-1.4b,medium,draw_3,17,12,0.269258665379289
pythia-1.4b,medium,draw_3,17,13,0.029913277889658405
pythia-1.4b,medium,draw_3,17,14,0.08778293688087942
pythia-1.4b,medium,draw_3,17,15,0.05870466066767871
pythia-1.4b,medium,draw_3,18,0,0.02095962076129252
pythia-1.4b,medium,draw_3,18,1,0.017996181147093844
pythia-1.4b,medium,draw_3,18,2,0.04736114280828349
pythia-1.4b,medium,draw_3,18,3,0.009366423438903834
pythia-1.4b,medium,draw_3,18,4,0.06693009663204438
pythia-1.4b,medium,draw_3,18,5,0.02805475579186809
pythia-1.4b,medium,draw_3,18,6,0.02051596181600104
pythia-1.4b,medium,draw_3,18,7,0.004557533227601031
pythia-1.4b,medium,draw_3,18,8,0.022275284399392237
pythia-1.4b,medium,draw_3,18,9,0.03478334596732994
pythia-1.4b,medium,draw_3,18,10,0.03809569918415643
pythia-1.4b,medium,draw_3,18,11,0.020064579475448374
pythia-1.4b,medium,draw_3,18,12,0.06526414369021295
pythia-1.4b,medium,draw_3,18,13,0.04308280248856984
pythia-1.4b,medium,draw_3,18,14,0.037747726109744
pythia-1.4b,medium,draw_3,18,15,0.040540885386428006
pythia-1.4b,medium,draw_3,19,0,0.005994365869633773
pythia-1.4b,medium,draw_3,19,1,0.02412094587211222
pythia-1.4b,medium,draw_3,19,2,0.05803193720968903
pythia-1.4b,medium,draw_3,19,3,0.04140174859248382
pythia-1.4b,medium,draw_3,19,4,0.018224368748329854
pythia-1.4b,medium,draw_3,19,5,0.023811627563191322
pythia-1.4b,medium,draw_3,19,6,0.0422861131070878
pythia-1.4b,medium,draw_3,19,7,0.01917639171365306
pythia-1.4b,medium,draw_3,19,8,0.016838762505171686
pythia-1.4b,medium,draw_3,19,9,0.025081376629217916
pythia-1.4b,medium,draw_3,19,10,0.04442564400621778
pythia-1.4b,medium,draw_3,19,11,0.02620606511092543
pythia-1.4b,medium,draw_3,19,12,0.023985361584135206
pythia-1.4b,medium,draw_3,19,13,0.049881389869471854
pythia-1.4b,medium,draw_3,19,14,0.013378436452733861
pythia-1.4b,medium,draw_3,19,15,0.01674622207409575
pythia-1.4b,medium,draw_3,20,0,0.07506628857174762
pythia-1.4b,medium,draw_3,20,1,0.08513807050205488
pythia-1.4b,medium,draw_3,20,2,0.040337488414857604
pythia-1.4b,medium,draw_3,20,3,0.08874274543205986
pythia-1.4b,medium,draw_3,20,4,0.021617181583608116
pythia-1.4b,medium,draw_3,20,5,0.0785702623219409
pythia-1.4b,medium,draw_3,20,6,0.07059502135208925
pythia-1.4b,medium,draw_3,20,7,0.054369945380252464
pythia-1.4b,medium,draw_3,20,8,0.04105534361769611
pythia-1.4b,medium,draw_3,20,9,0.019266040829371143
pythia-1.4b,medium,draw_3,20,10,0.09374038825830688
pythia-1.4b,medium,draw_3,20,11,0.10336332994075502
pythia-1.4b,medium,draw_3,20,12,0.08446188400467909
pythia-1.4b,medium,draw_3,20,13,0.08172343038281012
pythia-1.4b,medium,draw_3,20,14,0.08842998946214406
pythia-1.4b,medium,draw_3,20,15,0.09305933518181018
pythia-1.4b,medium,draw_3,21,0,0.06525196306611698
pythia-1.4b,medium,draw_3,21,1,0.09420500053997474
pythia-1.4b,medium,draw_3,21,2,0.07749117999109817
pythia-1.4b,medium,draw_3,21,3,0.05172681330003708
pythia-1.4b,medium,draw_3,21,4,0.03696744687912749
pythia-1.4b,medium,draw_3,21,5,0.05383385551632911
pythia-1.4b,medium,draw_3,21,6,0.07516289916534416
pythia-1.4b,medium,draw_3,21,7,0.24880674321218374
pythia-1.4b,medium,draw_3,21,8,0.015273861116988445
pythia-1.4b,medium,draw_3,21,9,0.07344938217580685
pythia-1.4b,medium,draw_3,21,10,0.05720341136025027
pythia-1.4b,medium,draw_3,21,11,0.006586187788687571
pythia-1.4b,medium,draw_3,21,12,0.009875760926371976
pythia-1.4b,medium,draw_3,21,13,0.0993625162488622
pythia-1.4b,medium,draw_3,21,14,0.045023823200448995
pythia-1.4b,medium,draw_3,21,15,0.08412687277799458
pythia-1.4b,medium,draw_3,22,0,0.05989337113578662
pythia-1.4b,medium,draw_3,22,1,0.0399126610462283
pythia-1.4b,medium,draw_3,22,2,0.02713327636289288
pythia-1.4b,medium,draw_3,22,3,0.039936109217249154
pythia-1.4b,medium,draw_3,22,4,0.050208511546782894
pythia-1.4b,medium,draw_3,22,5,0.030467958164929747
pythia-1.4b,medium,draw_3,22,6,0.05251636520055337
pythia-1.4b,medium,draw_3,22,7,0.012694290009917406
pythia-1.4b,medium,draw_3,22,8,0.015804901682109074
pythia-1.4b,medium,draw_3,22,9,0.031164760865318848
pythia-1.4b,medium,draw_3,22,10,0.05349825887069488
pythia-1.4b,medium,draw_3,22,11,0.024591774266295986
pythia-1.4b,medium,draw_3,22,12,0.028345372359404652
pythia-1.4b,medium,draw_3,22,13,0.05015821598261218
pythia-1.4b,medium,draw_3,22,14,0.011331345530968016
pythia-1.4b,medium,draw_3,22,15,0.050818890138259756
pythia-1.4b,medium,draw_3,23,0,0.035103012545538034
pythia-1.4b,medium,draw_3,23,1,0.05110012404028792
pythia-1.4b,medium,draw_3,23,2,0.054529472639089645
pythia-1.4b,medium,draw_3,23,3,0.02423490593007052
pythia-1.4b,medium,draw_3,23,4,0.06469954720558684
pythia-1.4b,medium,draw_3,23,5,0.07518735756844738
pythia-1.4b,medium,draw_3,23,6,0.027805379395706976
pythia-1.4b,medium,draw_3,23,7,0.04024439300424649
pythia-1.4b,medium,draw_3,23,8,0.0263940929962466
pythia-1.4b,medium,draw_3,23,9,0.032575252552692925
pythia-1.4b,medium,draw_3,23,10,0.03971136864334876
pythia-1.4b,medium,draw_3,23,11,0.04443882555081104
pythia-1.4b,medium,draw_3,23,12,0.05309702543401588
pythia-1.4b,medium,draw_3,23,13,0.06324535591077253
pythia-1.4b,medium,draw_3,23,14,0.022203126830839852
pythia-1.4b,medium,draw_3,23,15,0.06489208327449877
pythia-1.4b,high,draw_1,0,0,0.0
pythia-1.4b,high,draw_1,0,1,0.0
pythia-1.4b,high,draw_1,0,2,0.0
pythia-1.4b,high,draw_1,0,3,0.0
pythia-1.4b,high,draw_1,0,4,0.0
pythia-1.4b,high,draw_1,0,5,0.0
pythia-1.4b,high,draw_1,0,6,0.0
pythia-1.4b,high,draw_1,0,7,0.0
pythia-1.4b,high,draw_1,0,8,0.0
pythia-1.4b,high,draw_1,0,9,0.0
pythia-1.4b,high,draw_1,0,10,0.0
pythia-1.4b,high,draw_1,0,11,0.0
pythia-1.4b,high,draw_1,0,12,0.0
pythia-1.4b,high,draw_1,0,13,0.0
pythia-1.4b,high,draw_1,0,14,0.0
pythia-1.4b,high,draw_1,0,15,0.0
pythia-1.4b,high,draw_1,1,0,0.008369000682973922
pythia-1.4b,high,draw_1,1,1,0.00563161471808688
pythia-1.4b,high,draw_1,1,2,0.013364080168136084
pythia-1.4b,high,draw_1,1,3,0.0065491822638788525
pythia-1.4b,high,draw_1,1,4,0.0035040294133583147
pythia-1.4b,high,draw_1,1,5,0.008337555621401198
pythia-1.4b,high,draw_1,1,6,0.006768644724984407
pythia-1.4b,high,draw_1,1,7,0.005593896835613632
pythia-1.4b,high,draw_1,1,8,0.009388739543870914
pythia-1.4b,high,draw_1,1,9,0.007232044792859299
pythia-1.4b,high,draw_1,1,10,0.008855531931434254
pythia-1.4b,high,draw_1,1,11,0.0033565087483071647
pythia-1.4b,high,draw_1,1,12,0.006131190500070339
pythia-1.4b,high,draw_1,1,13,0.005611665384500428
pythia-1.4b,high,draw_1,1,14,0.011779067407987462
pythia-1.4b,high,draw_1,1,15,0.007314381350787751
pythia-1.4b,high,draw_1,2,0,0.012732572621797401
pythia-1.4b,high,draw_1,2,1,0.006409268126196517
pythia-1.4b,high,draw_1,2,2,0.013706232225377864
pythia-1.4b,high,draw_1,2,3,0.012102619909618079
pythia-1.4b,high,draw_1,2,4,0.007252903282538122
pythia-1.4b,high,draw_1,2,5,0.010233758890670564
pythia-1.4b,high,draw_1,2,6,0.013064638105141637
pythia-1.4b,high,draw_1,2,7,0.014168178509763894
pythia-1.4b,high,draw_1,2,8,0.0050026696824675854
pythia-1.4b,high,draw_1,2,9,0.017920676353225553
pythia-1.4b,high,draw_1,2,10,0.005172622589537052
pythia-1.4b,high,draw_1,2,11,0.008959586216213497
pythia-1.4b,high,draw_1,2,12,0.005721089601078949
pythia-1.4b,high,draw_1,2,13,0.011173284106654639
pythia-1.4b,high,draw_1,2,14,0.007472523610821801
pythia-1.4b,high,draw_1,2,15,0.0026092083129637517
pythia-1.4b,high,draw_1,3,0,0.009361829795185182
pythia-1.4b,high,draw_1,3,1,0.013525696520324317
pythia-1.4b,high,draw_1,3,2,0.012338613391284376
pythia-1.4b,high,draw_1,3,3,0.01576905231797431
pythia-1.4b,high,draw_1,3,4,0.008141497028508395
pythia-1.4b,high,draw_1,3,5,0.006335944595521089
pythia-1.4b,high,draw_1,3,6,0.008856826723327696
pythia-1.4b,high,draw_1,3,7,0.020560458139159403
pythia-1.4b,high,draw_1,3,8,0.011338820423440137
pythia-1.4b,high,draw_1,3,9,0.009333730924677064
pythia-1.4b,high,draw_1,3,10,0.014863409729175462
pythia-1.4b,high,draw_1,3,11,0.020653801093678106
pythia-1.4b,high,draw_1,3,12,0.013517745642691276
pythia-1.4b,high,draw_1,3,13,0.013223555495915982
pythia-1.4b,high,draw_1,3,14,0.013906206681084938
pythia-1.4b,high,draw_1,3,15,0.010654732863948777
pythia-1.4b,high,draw_1,4,0,0.009914506072822096
pythia-1.4b,high,draw_1,4,1,0.017164386236061722
pythia-1.4b,high,draw_1,4,2,0.015765757524847338
pythia-1.4b,high,draw_1,4,3,0.022186785643622576
pythia-1.4b,high,draw_1,4,4,0.00793647743193927
pythia-1.4b,high,draw_1,4,5,0.010280897175393162
pythia-1.4b,high,draw_1,4,6,0.015297480166834113
pythia-1.4b,high,draw_1,4,7,0.009591757215387981
pythia-1.4b,high,draw_1,4,8,0.007577991893056498
pythia-1.4b,high,draw_1,4,9,0.006646015016846808
pythia-1.4b,high,draw_1,4,10,0.00946643393938209
pythia-1.4b,high,draw_1,4,11,0.0068874359130859375
pythia-1.4b,high,draw_1,4,12,0.008980980262856961
pythia-1.4b,high,draw_1,4,13,0.024645922690476368
pythia-1.4b,high,draw_1,4,14,0.010631152700533148
pythia-1.4b,high,draw_1,4,15,0.0029075251196294194
pythia-1.4b,high,draw_1,5,0,0.03546927097752976
pythia-1.4b,high,draw_1,5,1,0.02996888907838338
pythia-1.4b,high,draw_1,5,2,0.044995786151684036
pythia-1.4b,high,draw_1,5,3,0.006581735880249207
pythia-1.4b,high,draw_1,5,4,0.023247970735081846
pythia-1.4b,high,draw_1,5,5,0.020048633508067477
pythia-1.4b,high,draw_1,5,6,0.007223550065533478
pythia-1.4b,high,draw_1,5,7,0.013869955985320924
pythia-1.4b,high,draw_1,5,8,0.010191257714599715
pythia-1.4b,high,draw_1,5,9,0.011830451938563927
pythia-1.4b,high,draw_1,5,10,0.029881698067148604
pythia-1.4b,high,draw_1,5,11,0.004956450117712942
pythia-1.4b,high,draw_1,5,12,0.02082984554878087
pythia-1.4b,high,draw_1,5,13,0.029017716830072877
pythia-1.4b,high,draw_1,5,14,0.020996670382366082
pythia-1.4b,high,draw_1,5,15,0.003686229428826209
pythia-1.4b,high,draw_1,6,0,0.0071543953123618265
pythia-1.4b,high,draw_1,6,1,0.04797646220553447
pythia-1.4b,high,draw_1,6,2,0.016611849879256926
pythia-1.4b,high,draw_1,6,3,0.009825632385149278
pythia-1.4b,high,draw_1,6,4,0.038932653027285304
pythia-1.4b,high,draw_1,6,5,0.04183142127887975
pythia-1.4b,high,draw_1,6,6,0.049683821567493264
pythia-1.4b,high,draw_1,6,7,0.01531382743521541
pythia-1.4b,high,draw_1,6,8,0.022265954966777104
pythia-1.4b,high,draw_1,6,9,0.00850921561633076
pythia-1.4b,high,draw_1,6,10,0.014870664624309604
pythia-1.4b,high,draw_1,6,11,0.02086994273469949
pythia-1.4b,high,draw_1,6,12,0.028811553625221524
pythia-1.4b,high,draw_1,6,13,0.015741450763434795
pythia-1.4b,high,draw_1,6,14,0.014575666231506256
pythia-1.4b,high,draw_1,6,15,0.01616082978729509
pythia-1.4b,high,draw_1,7,0,0.017228821640920877
pythia-1.4b,high,draw_1,7,1,0.03093117633044052
pythia-1.4b,high,draw_1,7,2,0.06198361653627656
pythia-1.4b,high,draw_1,7,3,0.024995912044426267
pythia-1.4b,high,draw_1,7,4,0.036040148608903415
pythia-1.4b,high,draw_1,7,5,0.016882165892900546
pythia-1.4b,high,draw_1,7,6,0.035113328322797996
pythia-1.4b,high,draw_1,7,7,0.02563054186220189
pythia-1.4b,high,draw_1,7,8,0.020828090569323894
pythia-1.4b,high,draw_1,7,9,0.0405399061748545
pythia-1.4b,high,draw_1,7,10,0.03499127295962532
pythia-1.4b,high,draw_1,7,11,0.03325965920891119
pythia-1.4b,high,draw_1,7,12,0.02991010982861802
pythia-1.4b,high,draw_1,7,13,0.015436747413108904
pythia-1.4b,high,draw_1,7,14,0.03603840912762708
pythia-1.4b,high,draw_1,7,15,0.015576843001367913
pythia-1.4b,high,draw_1,8,0,0.020539475022211064
pythia-1.4b,high,draw_1,8,1,0.059087489010017154
pythia-1.4b,high,draw_1,8,2,0.026564355392730638
pythia-1.4b,high,draw_1,8,3,0.03603215469999152
pythia-1.4b,high,draw_1,8,4,0.013881003522251948
pythia-1.4b,high,draw_1,8,5,0.03993224806124159
pythia-1.4b,high,draw_1,8,6,0.020992023605797206
pythia-1.4b,high,draw_1,8,7,0.040814542590752116
pythia-1.4b,high,draw_1,8,8,0.02809927653121321
pythia-1.4b,high,draw_1,8,9,0.05809541022168691
pythia-1.4b,high,draw_1,8,10,0.016076955524648034
pythia-1.4b,high,draw_1,8,11,0.02549685894753121
pythia-1.4b,high,draw_1,8,12,0.04945551260838716
pythia-1.4b,high,draw_1,8,13,0.02716770937471512
pythia-1.4b,high,draw_1,8,14,0.015418185250429648
pythia-1.4b,high,draw_1,8,15,0.03811199873810911
pythia-1.4b,high,draw_1,9,0,0.033955149854837156
pythia-1.4b,high,draw_1,9,1,0.06000655330940483
pythia-1.4b,high,draw_1,9,2,0.02983819721869945
pythia-1.4b,high,draw_1,9,3,0.019311699854386157
pythia-1.4b,high,draw_1,9,4,0.04376029964105007
pythia-1.4b,high,draw_1,9,5,0.04646465129499758
pythia-1.4b,high,draw_1,9,6,0.06170235269659201
pythia-1.4b,high,draw_1,9,7,0.038432300834337595
pythia-1.4b,high,draw_1,9,8,0.03716873923118006
pythia-1.4b,high,draw_1,9,9,0.008843694211877392
pythia-1.4b,high,draw_1,9,10,0.06545713546420463
pythia-1.4b,high,draw_1,9,11,0.035234359555653405
pythia-1.4b,high,draw_1,9,12,0.05117693213597014
pythia-1.4b,high,draw_1,9,13,0.028131240245166503
pythia-1.4b,high,draw_1,9,14,0.010183109817558829
pythia-1.4b,high,draw_1,9,15,0.034145245910408184
pythia-1.4b,high,draw_1,10,0,0.011350949494021283
pythia-1.4b,high,draw_1,10,1,0.03976877061200586
pythia-1.4b,high,draw_1,10,2,0.020388638696078036
pythia-1.4b,high,draw_1,10,3,0.0687998003379945
pythia-1.4b,high,draw_1,10,4,0.021931923091848528
pythia-1.4b,high,draw_1,10,5,0.01980706242400073
pythia-1.4b,high,draw_1,10,6,0.024531286861838447
pythia-1.4b,high,draw_1,10,7,0.02556420105442579
pythia-1.4b,high,draw_1,10,8,0.048867476818469334
pythia-1.4b,high,draw_1,10,9,0.02329575122618032
pythia-1.4b,high,draw_1,10,10,0.07799058317995042
pythia-1.4b,high,draw_1,10,11,0.028568656726196476
pythia-1.4b,high,draw_1,10,12,0.034067883875342646
pythia-1.4b,high,draw_1,10,13,0.0762848749491068
pythia-1.4b,high,draw_1,10,14,0.03311012721973694
pythia-1.4b,high,draw_1,10,15,0.013112909628647995
pythia-1.4b,high,draw_1,11,0,0.029351894055682743
pythia-1.4b,high,draw_1,11,1,0.02063460690960412
pythia-1.4b,high,draw_1,11,2,0.06577137081190244
pythia-1.4b,high,draw_1,11,3,0.028656567495933972
pythia-1.4b,high,draw_1,11,4,0.0193714503888914
pythia-1.4b,high,draw_1,11,5,0.09214930147070817
pythia-1.4b,high,draw_1,11,6,0.04275213308695998
pythia-1.4b,high,draw_1,11,7,0.02677560005346781
pythia-1.4b,high,draw_1,11,8,0.036455913588287675
pythia-1.4b,high,draw_1,11,9,0.01888884860158138
pythia-1.4b,high,draw_1,11,10,0.04025574528631392
pythia-1.4b,high,draw_1,11,11,0.02348533854313084
pythia-1.4b,high,draw_1,11,12,0.057037757639425334
pythia-1.4b,high,draw_1,11,13,0.11098174116303408
pythia-1.4b,high,draw_1,11,14,0.04172996079040123
pythia-1.4b,high,draw_1,11,15,0.03283501729485848
pythia-1.4b,high,draw_1,12,0,0.06304192291957976
pythia-1.4b,high,draw_1,12,1,0.02531198786214497
pythia-1.4b,high,draw_1,12,2,0.021050221236197132
pythia-1.4b,high,draw_1,12,3,0.04810852034907045
pythia-1.4b,high,draw_1,12,4,0.026944822435520856
pythia-1.4b,high,draw_1,12,5,0.01930697540664423
pythia-1.4b,high,draw_1,12,6,0.027732372673381116
pythia-1.4b,high,draw_1,12,7,0.04233019244229154
pythia-1.4b,high,draw_1,12,8,0.03576195657402057
pythia-1.4b,high,draw_1,12,9,0.0671648633327221
pythia-1.4b,high,draw_1,12,10,0.062265881498375655
pythia-1.4b,high,draw_1,12,11,0.04068292347808676
pythia-1.4b,high,draw_1,12,12,0.0362781023237018
pythia-1.4b,high,draw_1,12,13,0.07785519263670392
pythia-1.4b,high,draw_1,12,14,0.06056284693814436
pythia-1.4b,high,draw_1,12,15,0.0627654369741733
pythia-1.4b,high,draw_1,13,0,0.079348842852168
pythia-1.4b,high,draw_1,13,1,0.03541959701948646
pythia-1.4b,high,draw_1,13,2,0.023419711196889664
pythia-1.4b,high,draw_1,13,3,0.025782391674599187
pythia-1.4b,high,draw_1,13,4,0.0102848698805117
pythia-1.4b,high,draw_1,13,5,0.015322996472202314
pythia-1.4b,high,draw_1,13,6,0.07167041365167183
pythia-1.4b,high,draw_1,13,7,0.036512032872766206
pythia-1.4b,high,draw_1,13,8,0.022031903524589263
pythia-1.4b,high,draw_1,13,9,0.00997607446072776
pythia-1.4b,high,draw_1,13,10,0.01133137763636665
pythia-1.4b,high,draw_1,13,11,0.027656653042324147
pythia-1.4b,high,draw_1,13,12,0.022426062439632587
pythia-1.4b,high,draw_1,13,13,0.06444595759449623
pythia-1.4b,high,draw_1,13,14,0.014896099756852792
pythia-1.4b,high,draw_1,13,15,0.05962990687805521
pythia-1.4b,high,draw_1,14,0,0.03468555857137666
