model,draw,band,layer,head,entropy_base,entropy_circuit,delta_entropy
pythia-1.4b,draw_2,medium,22,3,0.9965981245040894,1.020111083984375,0.023512959480285645
pythia-1.4b,draw_2,medium,22,4,1.819055676460266,1.8046228885650635,-0.014432787895202415
pythia-1.4b,draw_2,medium,22,5,0.2672662436962127,0.19776557385921478,-0.06950066983699793
pythia-1.4b,draw_2,medium,22,6,1.5944279432296753,1.5473922491073608,-0.04703569412231445
pythia-1.4b,draw_2,medium,22,7,0.0512428805232048,0.035079240798950195,-0.016163639724254608
pythia-1.4b,draw_2,medium,22,8,0.0424530878663063,0.027254492044448853,-0.015198595821857445
pythia-1.4b,draw_2,medium,22,9,2.2768125534057617,2.1597442626953125,-0.11706829071044922
pythia-1.4b,draw_2,medium,22,10,0.5335127711296082,0.4090483486652374,-0.12446442246437073
pythia-1.4b,draw_2,medium,22,11,0.104090929031372,0.07463067024946213,-0.029460258781909873
pythia-1.4b,draw_2,medium,22,12,2.854175329208374,2.8812918663024902,0.02711653709411621
pythia-1.4b,draw_2,medium,22,13,0.4086840748786926,0.2652496099472046,-0.14343446493148804
pythia-1.4b,draw_2,medium,22,14,0.0472244694828987,0.03786130249500275,-0.009363166987895952
pythia-1.4b,draw_2,medium,22,15,1.113803744316101,1.0866056680679321,-0.027198076248168945
pythia-1.4b,draw_2,medium,23,0,2.787484169006348,2.796119213104248,0.008635044097899947
pythia-1.4b,draw_2,medium,23,1,0.846118688583374,0.7354558706283569,-0.11066281795501709
pythia-1.4b,draw_2,medium,23,2,1.37669837474823,1.200271725654602,-0.17642664909362793
pythia-1.4b,draw_2,medium,23,3,2.7287158966064453,2.7537152767181396,0.024999380111694336
pythia-1.4b,draw_2,medium,23,4,1.3240398168563845,1.3867383003234863,0.06269848346710183
pythia-1.4b,draw_2,medium,23,5,1.2620038986206057,1.1752455234527588,-0.0867583751678469
pythia-1.4b,draw_2,medium,23,6,0.2066908329725265,0.1916089951992035,-0.015081837773323004
pythia-1.4b,draw_2,medium,23,7,0.124728038907051,0.09653536975383759,-0.028192669153213418
pythia-1.4b,draw_2,medium,23,8,0.3075025081634521,0.29094836115837097,-0.01655414700508112
pythia-1.4b,draw_2,medium,23,9,1.071076512336731,1.0469471216201782,-0.024129390716552734
pythia-1.4b,draw_2,medium,23,10,2.2851874828338623,2.253620147705078,-0.03156733512878418
pythia-1.4b,draw_2,medium,23,11,2.820969581604004,2.7602860927581787,-0.060683488845825195
pythia-1.4b,draw_2,medium,23,12,0.5900555849075317,0.5316296219825745,-0.058425962924957275
pythia-1.4b,draw_2,medium,23,13,2.296046018600464,2.2973101139068604,0.0012640953063964844
pythia-1.4b,draw_2,medium,23,14,0.927746057510376,0.9064693450927734,-0.02127671241760254
pythia-1.4b,draw_2,medium,23,15,2.8400442600250244,2.966174602508545,0.1261303424835205
pythia-1.4b,draw_2,high,0,0,0.00529704708606,0.005297047086060047,4.683753385137379e-17
pythia-1.4b,draw_2,high,0,1,3.468587875366211,3.468587875366211,0.0
pythia-1.4b,draw_2,high,0,2,3.940583944320679,3.9405839443206787,-4.440892098500626e-16
pythia-1.4b,draw_2,high,0,3,0.6151822209358215,0.6151822209358215,0.0
pythia-1.4b,draw_2,high,0,4,3.036656379699707,3.036656379699707,0.0
pythia-1.4b,draw_2,high,0,5,2.4690229892730717,2.4690229892730713,-4.440892098500626e-16
pythia-1.4b,draw_2,high,0,6,2.7263221740722656,2.7263221740722656,0.0
pythia-1.4b,draw_2,high,0,7,3.80679988861084,3.80679988861084,0.0
pythia-1.4b,draw_2,high,0,8,3.821968317031861,3.8219683170318604,-4.440892098500626e-16
pythia-1.4b,draw_2,high,0,9,2.48435378074646,2.48435378074646,0.0
pythia-1.4b,draw_2,high,0,10,3.6998095512390137,3.6998095512390137,0.0
pythia-1.4b,draw_2,high,0,11,3.555903911590576,3.555903911590576,0.0
pythia-1.4b,draw_2,high,0,12,3.217094659805298,3.217094659805298,0.0
pythia-1.4b,draw_2,high,0,13,3.9153759479522714,3.9153759479522705,-8.881784197001252e-16
pythia-1.4b,draw_2,high,0,14,3.517439603805542,3.517439603805542,0.0
pythia-1.4b,draw_2,high,0,15,0.0791232287883758,0.07912322878837585,5.551115123125783e-17
pythia-1.4b,draw_2,high,1,0,2.4868483543396,2.4701457023620605,-0.016702651977539507
pythia-1.4b,draw_2,high,1,1,3.40112566947937,3.402240037918091,0.0011143684387207031
pythia-1.4b,draw_2,high,1,2,3.898239374160767,3.91393780708313,0.015698432922362837
pythia-1.4b,draw_2,high,1,3,2.1813302040100098,2.172910213470459,-0.008419990539550781
pythia-1.4b,draw_2,high,1,4,3.243739604949951,3.2401866912841797,-0.0035529136657714844
pythia-1.4b,draw_2,high,1,5,2.645296812057495,2.6490750312805176,0.003778219223022461
pythia-1.4b,draw_2,high,1,6,2.820708990097046,2.81394100189209,-0.006767988204956055
pythia-1.4b,draw_2,high,1,7,2.148900985717773,2.1805787086486816,0.03167772293090865
pythia-1.4b,draw_2,high,1,8,3.033663272857666,3.0407748222351074,0.007111549377441406
pythia-1.4b,draw_2,high,1,9,2.9546563625335693,2.963404893875122,0.008748531341552734
pythia-1.4b,draw_2,high,1,10,3.575143814086914,3.585151433944702,0.010007619857788086
pythia-1.4b,draw_2,high,1,11,0.4394380748271942,0.431413859128952,-0.008024215698242188
pythia-1.4b,draw_2,high,1,12,3.874587059020996,3.875803232192993,0.0012161731719970703
pythia-1.4b,draw_2,high,1,13,0.8987691402435303,0.9054995179176331,0.006730377674102783
pythia-1.4b,draw_2,high,1,14,3.821770906448364,3.8345134258270264,0.012742519378662553
pythia-1.4b,draw_2,high,1,15,1.7271322011947632,1.712720513343811,-0.014411687850952148
pythia-1.4b,draw_2,high,2,0,1.7646217346191406,1.7931180000305176,0.028496265411376953
pythia-1.4b,draw_2,high,2,1,4.157430171966553,4.17084264755249,0.0134124755859375
pythia-1.4b,draw_2,high,2,2,3.695084571838379,3.7254762649536133,0.030391693115234375
pythia-1.4b,draw_2,high,2,3,2.632496118545532,2.5928585529327393,-0.039637565612792525
pythia-1.4b,draw_2,high,2,4,1.636112928390503,1.7053037881851196,0.0691908597946167
pythia-1.4b,draw_2,high,2,5,0.3815654218196869,0.37120866775512695,-0.010356754064559937
pythia-1.4b,draw_2,high,2,6,3.871575832366944,3.869858980178833,-0.0017168521881107957
pythia-1.4b,draw_2,high,2,7,1.8116523027420044,1.7835675477981567,-0.028084754943847656
pythia-1.4b,draw_2,high,2,8,2.459880828857422,2.4460980892181396,-0.013782739639282227
pythia-1.4b,draw_2,high,2,9,1.9791512489318848,1.888806700706482,-0.09034454822540283
pythia-1.4b,draw_2,high,2,10,3.690794706344605,3.701627492904663,0.01083278656005815
pythia-1.4b,draw_2,high,2,11,3.5594449043273926,3.5419516563415527,-0.017493247985839844
pythia-1.4b,draw_2,high,2,12,2.2770864963531494,2.2889480590820312,0.011861562728881836
pythia-1.4b,draw_2,high,2,13,3.572629690170288,3.586373805999756,0.013744115829467773
pythia-1.4b,draw_2,high,2,14,3.2851266860961914,3.3259167671203613,0.04079008102416992
pythia-1.4b,draw_2,high,2,15,3.7356884479522714,3.7422423362731934,0.006553888320921963
pythia-1.4b,draw_2,high,3,0,4.072579383850098,4.087657451629639,0.015078067779541016
pythia-1.4b,draw_2,high,3,1,2.7777342796325684,2.838568687438965,0.060834407806396484
pythia-1.4b,draw_2,high,3,2,3.332305192947388,3.4390902519226074,0.10678505897521928
pythia-1.4b,draw_2,high,3,3,2.7804372310638428,2.8784255981445312,0.09798836708068848
pythia-1.4b,draw_2,high,3,4,3.98612904548645,4.010165691375732,0.024036645889282227
pythia-1.4b,draw_2,high,3,5,2.3279991149902344,2.3531014919281006,0.02510237693786621
pythia-1.4b,draw_2,high,3,6,4.044413089752197,4.030675411224365,-0.013737678527832031
pythia-1.4b,draw_2,high,3,7,3.3489692211151123,3.378788471221924,0.029819250106811523
pythia-1.4b,draw_2,high,3,8,3.3194262981414795,3.344701051712036,0.02527475357055664
pythia-1.4b,draw_2,high,3,9,2.5475878715515137,2.617610454559326,0.0700225830078125
pythia-1.4b,draw_2,high,3,10,3.811917781829834,3.8597614765167236,0.04784369468688965
pythia-1.4b,draw_2,high,3,11,2.677335500717163,2.687256097793579,0.009920597076416016
pythia-1.4b,draw_2,high,3,12,3.1026816368103027,3.1367664337158203,0.03408479690551758
pythia-1.4b,draw_2,high,3,13,1.444599986076355,1.4354124069213867,-0.009187579154968262
pythia-1.4b,draw_2,high,3,14,2.9464826583862305,3.0374386310577393,0.09095597267150879
pythia-1.4b,draw_2,high,3,15,1.6335885524749756,1.697219729423523,0.06363117694854736
pythia-1.4b,draw_2,high,4,0,1.7809675931930542,1.9599248170852661,0.17895722389221191
pythia-1.4b,draw_2,high,4,1,1.0063577890396118,1.0606720447540283,0.054314255714416504
pythia-1.4b,draw_2,high,4,2,3.419520616531372,3.475844621658325,0.056324005126953125
pythia-1.4b,draw_2,high,4,3,3.628095865249634,3.7030792236328125,0.07498335838317871
pythia-1.4b,draw_2,high,4,4,3.426440954208374,3.4733614921569824,0.0469205379486084
pythia-1.4b,draw_2,high,4,5,2.0418689250946045,2.1447532176971436,0.10288429260253906
pythia-1.4b,draw_2,high,4,6,2.6328320503234863,2.66672682762146,0.03389477729797363
pythia-1.4b,draw_2,high,4,7,1.254531741142273,1.2188693284988403,-0.03566241264343262
pythia-1.4b,draw_2,high,4,8,1.3007804155349731,1.3560850620269775,0.055304646492004395
pythia-1.4b,draw_2,high,4,9,3.14323353767395,3.1911284923553467,0.047894954681396484
pythia-1.4b,draw_2,high,4,10,3.0041303634643555,2.933682680130005,-0.07044768333435059
pythia-1.4b,draw_2,high,4,11,2.936010837554932,3.120466470718384,0.1844556331634517
pythia-1.4b,draw_2,high,4,12,1.7880210876464844,1.7747294902801514,-0.013291597366333008
pythia-1.4b,draw_2,high,4,13,3.032738447189331,3.1296467781066895,0.0969083309173584
pythia-1.4b,draw_2,high,4,14,2.6307058334350586,2.6705880165100098,0.03988218307495117
pythia-1.4b,draw_2,high,4,15,0.8965435028076172,0.8730249404907227,-0.02351856231689453
pythia-1.4b,draw_2,high,5,0,2.345550298690796,2.385612964630127,0.040062665939331055
pythia-1.4b,draw_2,high,5,1,2.435809135437012,2.5307955741882324,0.09498643875122026
pythia-1.4b,draw_2,high,5,2,3.6947097778320312,3.71569561958313,0.020985841751098633
pythia-1.4b,draw_2,high,5,3,1.5532912015914917,1.5345622301101685,-0.018728971481323242
pythia-1.4b,draw_2,high,5,4,0.5334105491638184,0.4668941795825958,-0.06651636958122253
pythia-1.4b,draw_2,high,5,5,3.95354437828064,4.006344318389893,0.052799940109252486
pythia-1.4b,draw_2,high,5,6,1.767632007598877,1.7467751502990723,-0.020856857299804688
pythia-1.4b,draw_2,high,5,7,1.4103320837020874,1.549756646156311,0.13942456245422363
pythia-1.4b,draw_2,high,5,8,0.1843295693397522,0.14673899114131927,-0.03759057819843292
pythia-1.4b,draw_2,high,5,9,1.1435763835906982,1.115506649017334,-0.028069734573364258
pythia-1.4b,draw_2,high,5,10,2.541358470916748,2.6938953399658203,0.15253686904907227
pythia-1.4b,draw_2,high,5,11,0.2537103593349457,0.24147513508796692,-0.01223522424697876
pythia-1.4b,draw_2,high,5,12,3.019681453704834,3.1014766693115234,0.08179521560668945
pythia-1.4b,draw_2,high,5,13,2.894811153411865,3.011606216430664,0.11679506301879927
pythia-1.4b,draw_2,high,5,14,3.291002988815308,3.4031715393066406,0.11216855049133256
pythia-1.4b,draw_2,high,5,15,3.754135847091675,3.754845380783081,0.00070953369140625
pythia-1.4b,draw_2,high,6,0,0.4365738034248352,0.4286891222000122,-0.007884681224822998
pythia-1.4b,draw_2,high,6,1,2.00148606300354,2.070359945297241,0.06887388229370117
pythia-1.4b,draw_2,high,6,2,1.6062088012695312,1.5880756378173828,-0.018133163452148438
pythia-1.4b,draw_2,high,6,3,1.6916682720184326,1.7246116399765015,0.03294336795806885
pythia-1.4b,draw_2,high,6,4,2.094240665435791,2.113245964050293,0.019005298614501953
pythia-1.4b,draw_2,high,6,5,3.2174689769744877,3.2404143810272217,0.02294540405273393
pythia-1.4b,draw_2,high,6,6,3.9072439670562735,3.9338502883911133,0.026606321334839755
pythia-1.4b,draw_2,high,6,7,2.356639623641968,2.375817060470581,0.019177436828612837
pythia-1.4b,draw_2,high,6,8,2.9944381713867188,3.014413595199585,0.01997542381286621
pythia-1.4b,draw_2,high,6,9,2.176414728164673,2.2294087409973145,0.0529940128326416
pythia-1.4b,draw_2,high,6,10,3.1218652725219727,3.221489191055298,0.0996239185333252
pythia-1.4b,draw_2,high,6,11,2.8230016231536865,2.8597347736358643,0.036733150482177734
pythia-1.4b,draw_2,high,6,12,3.533055543899536,3.5564208030700684,0.023365259170532227
pythia-1.4b,draw_2,high,6,13,2.2321343421936035,2.1684138774871826,-0.0637204647064209
pythia-1.4b,draw_2,high,6,14,1.8985254764556885,1.8527500629425049,-0.045775413513183594
pythia-1.4b,draw_2,high,6,15,1.8350701332092283,1.8812590837478638,0.046188950538635476
pythia-1.4b,draw_2,high,7,0,3.310993432998657,3.376434087753296,0.06544065475463912
pythia-1.4b,draw_2,high,7,1,1.674034833908081,1.683254361152649,0.009219527244567871
pythia-1.4b,draw_2,high,7,2,3.220241069793701,3.3713552951812744,0.15111422538757324
pythia-1.4b,draw_2,high,7,3,0.6455066204071045,0.5977181196212769,-0.04778850078582764
pythia-1.4b,draw_2,high,7,4,3.55041241645813,3.634901285171509,0.0844888687133789
pythia-1.4b,draw_2,high,7,5,2.4607036113739014,2.4816598892211914,0.02095627784729004
pythia-1.4b,draw_2,high,7,6,3.4436371326446533,3.469120740890503,0.02548360824584961
pythia-1.4b,draw_2,high,7,7,2.304598808288574,2.2861924171447754,-0.018406391143798828
pythia-1.4b,draw_2,high,7,8,2.775428533554077,2.819606304168701,0.04417777061462402
pythia-1.4b,draw_2,high,7,9,3.234693765640259,3.3872761726379395,0.15258240699768066
pythia-1.4b,draw_2,high,7,10,2.3512916564941406,2.357369899749756,0.006078243255615234
pythia-1.4b,draw_2,high,7,11,2.020515918731689,1.959571361541748,-0.06094455718994096
pythia-1.4b,draw_2,high,7,12,1.8333805799484253,1.7085745334625244,-0.12480604648590088
pythia-1.4b,draw_2,high,7,13,3.358683824539185,3.3111791610717773,-0.04750466346740767
pythia-1.4b,draw_2,high,7,14,0.9221025109291076,0.8288065791130066,-0.09329593181610096
pythia-1.4b,draw_2,high,7,15,0.8388143181800842,0.7371679544448853,-0.10164636373519897
pythia-1.4b,draw_2,high,8,0,3.562805414199829,3.6201529502868652,0.05734753608703613
pythia-1.4b,draw_2,high,8,1,3.0338056087493896,3.221874475479126,0.18806886672973633
pythia-1.4b,draw_2,high,8,2,2.8659911155700684,2.8648664951324463,-0.0011246204376220703
pythia-1.4b,draw_2,high,8,3,3.6487550735473633,3.672959089279175,0.024204015731811523
pythia-1.4b,draw_2,high,8,4,0.9696783423423768,0.932655394077301,-0.037022948265075795
pythia-1.4b,draw_2,high,8,5,2.9981460571289062,3.1086795330047607,0.11053347587585449
pythia-1.4b,draw_2,high,8,6,2.384960412979126,2.4387423992156982,0.053781986236572266
pythia-1.4b,draw_2,high,8,7,2.6615960597991943,2.690512180328369,0.028916120529174805
pythia-1.4b,draw_2,high,8,8,2.319555759429932,2.12275767326355,-0.19679808616638228
pythia-1.4b,draw_2,high,8,9,3.676133155822754,3.709928274154663,0.03379511833190918
pythia-1.4b,draw_2,high,8,10,2.6658642292022705,2.6799044609069824,0.014040231704711914
pythia-1.4b,draw_2,high,8,11,2.6099181175231934,2.684636116027832,0.07471799850463867
pythia-1.4b,draw_2,high,8,12,2.64758038520813,2.6279735565185547,-0.019606828689575195
pythia-1.4b,draw_2,high,8,13,2.3832390308380127,2.3790180683135986,-0.0042209625244140625
pythia-1.4b,draw_2,high,8,14,2.425507068634033,2.398630380630493,-0.02687668800354004
pythia-1.4b,draw_2,high,8,15,1.510649800300598,1.4652382135391235,-0.04541158676147439
pythia-1.4b,draw_2,high,9,0,1.8586541414260864,1.9909627437591553,0.13230860233306885
pythia-1.4b,draw_2,high,9,1,1.4550306797027588,1.471289038658142,0.0162583589553833
pythia-1.4b,draw_2,high,9,2,3.1179747581481934,3.236828088760376,0.11885333061218262
pythia-1.4b,draw_2,high,9,3,3.2877306938171387,3.409853458404541,0.12212276458740234
pythia-1.4b,draw_2,high,9,4,1.9034321308135984,1.7708206176757812,-0.13261151313781716
pythia-1.4b,draw_2,high,9,5,2.6156721115112305,2.6826326847076416,0.06696057319641113
pythia-1.4b,draw_2,high,9,6,2.1248538494110107,1.964585542678833,-0.16026830673217773
pythia-1.4b,draw_2,high,9,7,1.9676792621612549,1.9989361763000488,0.031256914138793945
pythia-1.4b,draw_2,high,9,8,2.57546067237854,2.610055446624756,0.03459477424621582
pythia-1.4b,draw_2,high,9,9,3.3757119178771973,3.4187068939208984,0.04299497604370117
pythia-1.4b,draw_2,high,9,10,2.293386697769165,2.350517749786377,0.057131052017211914
pythia-1.4b,draw_2,high,9,11,2.5289676189422607,2.4569623470306396,-0.0720052719116211
pythia-1.4b,draw_2,high,9,12,2.8182449340820312,2.8325037956237793,0.014258861541748047
pythia-1.4b,draw_2,high,9,13,3.4629573822021484,3.5163025856018066,0.0533452033996582
pythia-1.4b,draw_2,high,9,14,2.08280611038208,2.131911039352417,0.049104928970336914
pythia-1.4b,draw_2,high,9,15,1.9031661748886108,1.862709641456604,-0.040456533432006836
pythia-1.4b,draw_2,high,10,0,0.3260139524936676,0.28257060050964355,-0.04344335198402405
pythia-1.4b,draw_2,high,10,1,1.891771912574768,1.7612884044647217,-0.1304835081100464
pythia-1.4b,draw_2,high,10,2,2.196160316467285,2.277233123779297,0.08107280731201172
pythia-1.4b,draw_2,high,10,3,2.253204822540283,2.087156057357788,-0.16604876518249512
pythia-1.4b,draw_2,high,10,4,2.1626129150390625,2.216740369796753,0.05412745475769043
pythia-1.4b,draw_2,high,10,5,3.653752088546753,3.69435715675354,0.04060506820678711
pythia-1.4b,draw_2,high,10,6,2.5538854598999023,2.5570566654205322,0.003171205520629883
pythia-1.4b,draw_2,high,10,7,2.705303907394409,2.6860063076019287,-0.01929759979248047
pythia-1.4b,draw_2,high,10,8,2.200639247894287,2.1800942420959473,-0.020545005798339844
pythia-1.4b,draw_2,high,10,9,0.941199541091919,1.0288714170455933,0.08767187595367432
pythia-1.4b,draw_2,high,10,10,2.903627395629883,2.581446647644043,-0.32218074798583984
pythia-1.4b,draw_2,high,10,11,2.4636056423187256,2.412644147872925,-0.05096149444580078
pythia-1.4b,draw_2,high,10,12,1.4548407793045044,1.3842684030532837,-0.0705723762512207
pythia-1.4b,draw_2,high,10,13,2.0745434761047363,1.781067967414856,-0.29347550868988037
pythia-1.4b,draw_2,high,10,14,2.951135635375977,2.970818042755127,0.019682407379149947
pythia-1.4b,draw_2,high,10,15,3.5889127254486084,3.61257004737854,0.02365732192993164
pythia-1.4b,draw_2,high,11,0,2.646223306655884,2.6476023197174072,0.0013790130615234375
pythia-1.4b,draw_2,high,11,1,1.1126621961593628,0.955824613571167,-0.1568375825881958
pythia-1.4b,draw_2,high,11,2,1.540615200996399,1.4587465524673462,-0.08186864852905273
pythia-1.4b,draw_2,high,11,3,2.577611207962036,2.492076873779297,-0.08553433418273926
pythia-1.4b,draw_2,high,11,4,3.123142719268799,3.1789746284484863,0.0558319091796875
pythia-1.4b,draw_2,high,11,5,2.771858692169189,2.545856237411499,-0.22600245475768999
pythia-1.4b,draw_2,high,11,6,2.777348041534424,2.6952595710754395,-0.08208847045898438
pythia-1.4b,draw_2,high,11,7,1.6980327367782593,1.6830995082855225,-0.014933228492736816
pythia-1.4b,draw_2,high,11,8,2.551441431045532,2.537644863128662,-0.013796567916869673
pythia-1.4b,draw_2,high,11,9,2.269836664199829,2.2545220851898193,-0.015314579010009766
pythia-1.4b,draw_2,high,11,10,1.3376470804214478,1.211082100868225,-0.12656497955322266
pythia-1.4b,draw_2,high,11,11,2.7764737606048584,2.746751308441162,-0.02972245216369629
pythia-1.4b,draw_2,high,11,12,2.19057846069336,2.047475814819336,-0.14310264587402388
pythia-1.4b,draw_2,high,11,13,2.500527858734131,2.140737533569336,-0.3597903251647949
pythia-1.4b,draw_2,high,11,14,3.74916672706604,3.8362598419189453,0.08709311485290527
pythia-1.4b,draw_2,high,11,15,2.837228298187256,2.653881788253784,-0.18334650993347168
pythia-1.4b,draw_2,high,12,0,1.356134057044983,1.0445647239685059,-0.31156933307647705
